,index,name,Initialized,Started,Finished,FoundationFinished,TurbineStart,Date Initialized,Date Started,Date TurbineStart,Date FoundationFinished,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
15,15,NE Project 9,78888,78888.0,88681.39116730473,88681.39116730473,78888.0,2032-01-01 00:00:00,2032-01-01 00:00:00,2032-01-01 00:00:00,2033-02-12 02:00:00,2033-02-12 02:00:00,semisub,800,RI,searsport,800,False,2033-01-01 00:00:00
16,16,NY/NJ Project 9,70128,76466.40343003123,84313.54119629612,84313.54119629612,78035.8309832842,2031-01-01 00:00:00,2031-09-22 03:00:00,2031-11-26 12:00:00,2032-08-14 02:00:00,2032-08-14 02:00:00,monopile,40,NJ,njwp,1500,False,2032-01-01 00:00:00
17,17,NY/NJ Project 10,70128,76951.61402441723,84303.946832251,84303.946832251,78422.08058598397,2031-01-01 00:00:00,2031-10-12 08:00:00,2031-12-12 15:00:00,2032-08-13 16:00:00,2032-08-13 16:00:00,monopile,40,NY,arthur_kill,1000,False,2032-01-01 00:00:00
18,18,NY/NJ Project 11,70128,76951.61402441723,84248.86570857395,84248.86570857395,78411.06436124857,2031-01-01 00:00:00,2031-10-12 08:00:00,2031-12-12 04:00:00,2032-08-11 09:00:00,2032-08-11 09:00:00,monopile,40,NY,sbmt,1000,True,2032-01-01 00:00:00
19,19,NE Project 8,61368,70736.93365932701,82030.36731865403,82030.36731865403,70736.93365932701,2030-01-01 00:00:00,2031-01-26 09:00:00,2031-01-26 09:00:00,2032-05-10 23:00:00,2032-05-10 23:00:00,gbf,40,MA,salem,1000,False,2031-01-01 00:00:00
20,20,NY/NJ Project 7,61368,69556.06152215574,76951.61402441723,76951.61402441723,71035.17202260804,2030-01-01 00:00:00,2030-12-08 05:00:00,2031-02-07 20:00:00,2031-10-12 08:00:00,2031-10-12 08:00:00,monopile,40,NY,sbmt,1500,False,2031-01-01 00:00:00
21,21,NE Project 7,52608,69285.57799936416,76466.40343003123,76449.97091714462,70721.74308549758,2029-01-01 00:00:00,2030-11-26 22:00:00,2031-01-25 18:00:00,2031-09-21 10:00:00,2031-09-22 03:00:00,jacket,40,MA,new_bedford,800,False,2030-01-01 00:00:00
22,22,NY/NJ Project 8,70128,70128.0,75724.56526438592,75724.56526438592,71247.31305287719,2031-01-01 00:00:00,2031-01-01 00:00:00,2031-02-16 16:00:00,2031-08-22 05:00:00,2031-08-22 05:00:00,monopile,40,NJ,njwp,1000,True,2032-01-01 00:00:00
23,23,NE Project 3,61368,61368.0,70736.93365932701,70736.93365932701,61368.0,2030-01-01 00:00:00,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-01-26 09:00:00,2031-01-26 09:00:00,gbf,40,CT,salem,800,False,2029-01-01 00:00:00
24,24,NY/NJ Project 6,61368,61368.0,69556.06152215574,69556.06152215574,63005.612304431146,2030-01-01 00:00:00,2030-01-01 00:00:00,2030-03-10 06:00:00,2030-12-08 05:00:00,2030-12-08 05:00:00,monopile,40,NJ,njwp,1500,False,2031-01-01 00:00:00
25,25,NE Project 6,52608,64929.17861076155,69285.57799936416,69272.47965397837,65800.45848848207,2029-01-01 00:00:00,2030-05-29 10:00:00,2030-07-04 17:00:00,2030-11-26 09:00:00,2030-11-26 22:00:00,jacket,40,MA,new_bedford,500,False,2030-01-01 00:00:00
26,26,NY/NJ Project 5,61368,61368.0,69049.43223768949,68835.13116541355,62861.42623308271,2030-01-01 00:00:00,2030-01-01 00:00:00,2030-03-04 06:00:00,2030-11-08 04:00:00,2030-11-17 02:00:00,monopile,40,NY,arthur_kill,1500,True,2031-01-01 00:00:00
27,27,NE Project 5,52608,57365.156721204265,64929.17861076155,64912.74609787492,58877.961099115724,2029-01-01 00:00:00,2029-07-18 06:00:00,2029-09-19 06:00:00,2030-05-28 17:00:00,2030-05-29 10:00:00,jacket,40,MA,new_bedford,800,False,2030-01-01 00:00:00
28,28,Mid-Atlantic Project 4,52608,52608.0,58300.41855484775,58300.41855484775,53746.48371096955,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-02-17 11:00:00,2029-08-26 05:00:00,2029-08-26 05:00:00,monopile,40,VA,portsmouth,1000,False,2030-01-01 00:00:00
29,29,Mid-Atlantic Project 5,52608,52608.0,57365.156721204265,57365.156721204265,53559.43134424085,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-02-09 16:00:00,2029-07-18 06:00:00,2029-07-18 06:00:00,monopile,40,MD,tradepoint,600,False,2030-01-01 00:00:00
30,30,NY/NJ Project 4,43824,43824.0,50379.75959310608,50379.75959310608,45135.15191862122,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-02-24 16:00:00,2028-09-30 04:00:00,2028-09-30 04:00:00,monopile,40,NY,new_london,1000,True,2029-01-01 00:00:00
31,31,NE Project 4,43824,43824.0,45729.192152350064,45729.192152350064,43824.0,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-03-20 10:00:00,2028-03-20 10:00:00,semisub,800,ME,searsport,100,False,2029-01-01 00:00:00
32,32,Mid-Atlantic Project 3,35064,35064.0,40222.458811133525,40222.458811133525,36095.69176222671,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-02-13 00:00:00,2027-08-03 23:00:00,2027-08-03 23:00:00,monopile,40,MD,tradepoint,800,False,2028-01-01 00:00:00
33,33,NY/NJ Project 3,35064,35064.0,40043.56965687759,40043.56965687759,36059.913931375515,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-02-11 12:00:00,2027-07-27 12:00:00,2027-07-27 12:00:00,monopile,40,NY,sbmt,800,False,2028-01-01 00:00:00
34,34,Mid-Atlantic Project 1,26304,26304.0,39351.837570555675,39351.837570555675,28913.567514111135,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-04-19 18:00:00,2027-06-28 16:00:00,2027-06-28 16:00:00,monopile,40,VA,portsmouth,2500,True,2027-01-01 00:00:00
35,35,NY/NJ Project 2,26304,26304.0,33589.45887763794,33589.45887763794,27761.091775527588,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-03-02 18:00:00,2026-10-31 14:00:00,2026-10-31 14:00:00,monopile,40,NJ,njwp,1500,False,2027-01-01 00:00:00
36,36,Mid-Atlantic Project 2,26304,26304.0,29919.615924825845,29919.615924825845,27027.12318496517,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-01-31 04:00:00,2026-05-31 16:00:00,2026-05-31 16:00:00,monopile,40,MD,tradepoint,200,False,2027-01-01 00:00:00
37,37,NE Project 2,8760,8760.0,14131.346656212267,14131.346656212267,9834.269331242453,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-02-14 19:00:00,2024-08-11 20:00:00,2024-08-11 20:00:00,monopile,40,RI/CT,new_london,700,False,2025-01-01 00:00:00
38,38,NE Project 1,0,2557.0,5357.969827758415,5357.969827758415,3117.193965551683,2023-01-01 00:00:00,2023-04-17 13:00:00,2023-05-10 22:00:00,2023-08-12 06:00:00,2023-08-12 06:00:00,monopile,40,MA,new_bedford,800,False,2024-01-01 00:00:00
39,39,NY/NJ Project 1,0,0.0,3343.032067447209,3343.032067447209,668.6064134894418,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-01-28 21:00:00,2023-05-20 08:00:00,2023-05-20 08:00:00,monopile,40,NY,new_london,100,False,2024-01-01 00:00:00
