,index,name,Initialized,Started,Finished,FoundationFinished,TurbineStart,Date Initialized,Date Started,Date TurbineStart,Date FoundationFinished,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
10,10,Vineyard Northeast,96432,166742.54633207023,190841.69108587806,190823.65900998394,171562.37528283178,2034-01-01 00:00:00,2042-01-08 15:00:00,2042-07-28 11:00:00,2044-10-08 00:00:00,2044-10-08 18:00:00,jacket,40,MA,new_bedford,2600,False,2035-01-01 00:00:00
11,11,Hypothetical Gulf of Maine Draft WEA 4,157800,161611.13332182227,178410.8997498275,178410.8997498275,161611.13332182227,2041-01-01 00:00:00,2041-06-08 20:00:00,2041-06-08 20:00:00,2043-05-09 19:00:00,2043-05-09 19:00:00,semisub,800,NH,searsport_2,1424,False,2042-01-01 00:00:00
12,12,Hypothetical Gulf of Maine Draft WEA 3,157800,157800.0,174199.46327339872,174199.46327339872,157800.0,2041-01-01 00:00:00,2041-01-01 00:00:00,2041-01-01 00:00:00,2042-11-15 08:00:00,2042-11-15 08:00:00,semisub,800,ME,salem,1424,False,2042-01-01 00:00:00
13,13,Hypothetical Gulf of Maine Draft WEA 2,157800,157800.0,174158.26642800524,174158.26642800524,157800.0,2041-01-01 00:00:00,2041-01-01 00:00:00,2041-01-01 00:00:00,2042-11-13 15:00:00,2042-11-13 15:00:00,semisub,800,ME,searsport_1,1424,False,2042-01-01 00:00:00
14,14,Hypothetical NY Bight Floating 1,149016,149016.0,169609.3258748187,169609.3258748187,149016.0,2040-01-01 00:00:00,2040-01-01 00:00:00,2040-01-01 00:00:00,2042-05-08 02:00:00,2042-05-08 02:00:00,semisub,800,NY,sbmt,1800,False,2041-01-01 00:00:00
15,15,TotalEnergies,96432,161909.62161574166,166742.54633207023,166081.64806712946,162744.02690601922,2034-01-01 00:00:00,2041-06-21 06:00:00,2041-07-26 01:00:00,2041-12-12 02:00:00,2042-01-08 15:00:00,monopile,40,NC,portsmouth_2,889,False,2035-01-01 00:00:00
16,16,Hypothetical NE Floating 3,149016,149016.0,166059.72606132933,166059.72606132933,149016.0,2040-01-01 00:00:00,2040-01-01 00:00:00,2040-01-01 00:00:00,2041-12-11 04:00:00,2041-12-11 04:00:00,semisub,800,RI,new_london,1500,False,2041-01-01 00:00:00
17,17,Hypothetical Central Atlantic Draft WEA 6,149016,149016.0,165487.77126939286,165487.77126939286,149016.0,2040-01-01 00:00:00,2040-01-01 00:00:00,2040-01-01 00:00:00,2041-11-17 08:00:00,2041-11-17 08:00:00,semisub,800,MD,tradepoint_2,1428,False,2041-01-01 00:00:00
18,18,Ocean Wind 1,96432,155346.6887361249,161909.62161574166,161909.62161574166,156659.27531204824,2034-01-01 00:00:00,2040-09-20 19:00:00,2040-11-14 12:00:00,2041-06-21 06:00:00,2041-06-21 06:00:00,monopile,40,NJ,njwp_2,1100,False,2035-01-01 00:00:00
19,19,Hypothetical NE Floating 1,140256,140917.56666091114,161611.13332182227,161611.13332182227,140917.56666091114,2039-01-01 00:00:00,2039-01-28 14:00:00,2039-01-28 14:00:00,2041-06-08 20:00:00,2041-06-08 20:00:00,semisub,800,CT,salem,1800,False,2040-01-01 00:00:00
