,index,name,Initialized,Started,FoundationFinished,TurbineStart,Finished,Date Initialized,Date Started,Date TurbineStart,Date FoundationFinished,Date Finished,substructure,depth,location,foundation_port,turbine_port,capacity,us_wtiv,estimated_cod
29,29,Atlantic Shores Offshore Wind South 1,61368,61368,69290.38410914762,62952.47682182952,69290.38410914762,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-03-08 01:00:00,2029-11-27 03:00:00,2029-11-27 03:00:00,monopile,40,NJ,njwp_1,njwp_1,1510.0,False,2031-01-01 00:00:00
30,30,Vineyard Wind 2 (Vineyard Northeast) MA,61368,61368,68671.68965700422,62828.73793140084,68671.68965700422,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-03-02 21:00:00,2029-11-01 08:00:00,2029-11-01 08:00:00,monopile,40,MA,paulsboro,new_bedford,800.0,False,2031-01-01 00:00:00
31,31,Vineyard Wind 2 (Vineyard Northeast) Residual,61368,61368,64945.6907105905,62083.5381421181,64945.6907105905,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-01-30 20:00:00,2029-05-30 02:00:00,2029-05-30 02:00:00,monopile,40,CT,paulsboro,new_bedford,120.0,False,2031-01-01 00:00:00
32,32,"Momentum Wind (U.S. Wind Phases 2, 3, and 4)",52584,52584,61440.53522327648,54355.307044655296,61440.53522327648,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-03-14 20:00:00,2029-01-04 01:00:00,2029-01-04 01:00:00,monopile,40,MD,tradepoint_1,tradepoint_1,1410.0,False,2030-01-01 00:00:00
33,33,New England Wind 2 (Commonwealth Wind),52584,52584,59709.70490060395,54009.14098012079,59709.70490060395,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-02-29 10:00:00,2028-10-23 22:00:00,2028-10-23 22:00:00,monopile,40,MA,salem,salem,1232.0,False,2030-01-01 00:00:00
34,34,Empire Wind 2,52584,52584,57580.14156983961,53583.22831396792,57580.14156983961,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-02-11 16:00:00,2028-07-27 05:00:00,2028-07-27 05:00:00,monopile,40,NY,euro_fab,sbmt,621.0,False,2030-01-01 00:00:00
35,35,Skipjack  2,43824,43824,49530.4327145277,44965.28654290554,49530.4327145277,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-02-17 14:00:00,2027-08-26 19:00:00,2027-08-26 19:00:00,monopile,40,MD,tradepoint_1,tradepoint_1,846.0,False,2029-01-01 00:00:00
36,36,New England Wind 1 (Park City Wind),43824,43824,49185.51501864291,44896.30300372858,49185.51501864291,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-02-14 17:00:00,2027-08-12 10:00:00,2027-08-12 10:00:00,monopile,40,MA,salem,salem,791.0,False,2029-01-01 00:00:00
37,37,MarWin (U.S. Wind Phase 1),43824,43824,47729.84756611268,44605.169513222536,47729.84756611268,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-02-02 14:00:00,2027-06-12 18:00:00,2027-06-12 18:00:00,monopile,40,MD,tradepoint_1,tradepoint_1,300.0,False,2029-01-01 00:00:00
38,38,Skipjack 1,43824,43824,47227.07290266613,44504.61458053323,47227.07290266613,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-01-29 09:00:00,2027-05-22 20:00:00,2027-05-22 20:00:00,monopile,40,MD,tradepoint_1,tradepoint_1,120.0,False,2029-01-01 00:00:00
39,39,Sunrise Wind,26304,26304,38630.17216367535,28769.23443273507,38630.17216367535,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-04-13 18:00:00,2026-05-29 15:00:00,2026-05-29 15:00:00,monopile,40,NY,paulsboro,new_london,924.0,True,2027-01-01 00:00:00
40,40,CVOW-C,17520,17520,34955.38421014817,21007.076842029634,34955.38421014817,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-05-25 08:00:00,2025-12-27 12:00:00,2025-12-27 12:00:00,monopile,40,VA,portsmouth_1,portsmouth_1,2587.0,True,2026-01-01 00:00:00
41,41,Empire Wind 1,26304,26304,32007.73822250543,27444.747644501087,32007.73822250543,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-02-17 13:00:00,2025-08-26 16:00:00,2025-08-26 16:00:00,monopile,40,NY,euro_fab,sbmt,810.0,False,2027-01-01 00:00:00
42,42,Revolution Wind 1 RI,17520,17520,22316.15874363493,18479.231748726987,22316.15874363493,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-02-10 00:00:00,2024-07-18 21:00:00,2024-07-18 21:00:00,monopile,40,RI,paulsboro,new_london,400.0,False,2026-01-01 00:00:00
43,43,Revolution Wind 1 CT,17520,17520,21861.41616035594,18388.28323207119,21861.41616035594,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-02-06 05:00:00,2024-06-29 22:00:00,2024-06-29 22:00:00,monopile,40,CT,paulsboro,new_london,304.0,False,2026-01-01 00:00:00
44,44,Vineyard Wind 1,8760,8760,15077.143857664458,10023.428771532892,15077.143857664458,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-02-22 16:00:00,2023-09-21 06:00:00,2023-09-21 06:00:00,monopile,40,MA,paulsboro,new_bedford,806.0,False,2025-01-01 00:00:00
45,45,South Fork,0,0,3378.4401056128418,675.6880211225684,3378.4401056128418,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-29 04:00:00,2022-05-21 19:00:00,2022-05-21 19:00:00,monopile,40,NY,euro_fab,new_london,132.0,False,2024-01-01 00:00:00
