,index,name,Initialized,Started,Finished,FoundationFinished,Date Initialized,Date Started,Date FoundationFinished,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
0,0,Hypothetical Gulf of Maine Draft WEA 4,157800,204064.41564374,220819.18207174525,220819.18207174525,2041-01-01,2046-04-12 17:00:00,2048-03-10 20:00:00,2048-03-10 20:00:00,semisub,800,NH,searsport_2,1424,False,2042-01-01
1,1,Hypothetical Gulf of Maine Draft WEA 3,157800,197598.45628847484,214403.91956187357,214403.91956187357,2041-01-01,2045-07-17 07:00:00,2047-06-17 12:00:00,2047-06-17 12:00:00,semisub,800,ME,salem,1424,False,2042-01-01
2,2,Hypothetical NY Bight Floating 1,149016,190829.67736580412,212006.5032406228,212006.5032406228,2040-01-01,2044-10-08 06:00:00,2047-03-09 15:00:00,2047-03-09 15:00:00,semisub,800,NY,sbmt,1800,False,2041-01-01
3,3,Hypothetical Gulf of Maine Draft WEA 2,157800,194109.6391124918,210748.40554049704,210748.40554049704,2041-01-01,2045-02-21 22:00:00,2047-01-16 05:00:00,2047-01-16 05:00:00,semisub,800,ME,searsport_1,1424,False,2042-01-01
4,4,Hypothetical Central Atlantic Draft WEA 6,149016,186901.14437434715,204064.41564374,204064.41564374,2040-01-01,2044-04-27 14:00:00,2046-04-12 17:00:00,2046-04-12 17:00:00,semisub,800,MD,tradepoint_2,1428,False,2041-01-01
5,5,Hypothetical NE Floating 1,140256,176534.8896275637,197598.45628847484,197598.45628847484,2039-01-01,2043-02-20 15:00:00,2045-07-17 07:00:00,2045-07-17 07:00:00,semisub,800,CT,salem,1800,False,2040-01-01
6,6,Hypothetical NE Floating 3,149016,176541.91305116247,194109.6391124918,194109.6391124918,2040-01-01,2043-02-20 22:00:00,2045-02-21 22:00:00,2045-02-21 22:00:00,semisub,800,RI,new_london_1,1500,False,2041-01-01
7,7,Hypothetical Gulf of Maine Draft WEA 1,140256,174301.91093779888,190829.67736580412,190829.67736580412,2039-01-01,2042-11-19 14:00:00,2044-10-08 06:00:00,2044-10-08 06:00:00,semisub,800,ME,searsport_2,1424,False,2040-01-01
8,8,Hypothetical Central Atlantic Draft WEA 3,140256,169645.4827806956,186901.14437434715,186901.14437434715,2039-01-01,2042-05-09 14:00:00,2044-04-27 14:00:00,2044-04-27 14:00:00,semisub,800,NC,portsmouth_2,1428,False,2040-01-01
9,9,Hypothetical Central Atlantic Draft WEA 4,140256,162078.22848001204,176541.91305116247,176541.91305116247,2039-01-01,2041-06-28 07:00:00,2043-02-20 22:00:00,2043-02-20 22:00:00,gbf,40,MD,tradepoint_2,1273,True,2040-01-01
10,10,Hypothetical NY Bight Fixed 2,140256,159683.8684296888,176534.8896275637,176534.8896275637,2039-01-01,2041-03-20 12:00:00,2043-02-20 15:00:00,2043-02-20 15:00:00,gbf,40,NJ,njwp_1,1500,False,2040-01-01
11,11,Hypothetical NE Fixed 1,131496,157844.82277079488,174301.91093779888,174301.91093779888,2038-01-01,2041-01-02 21:00:00,2042-11-19 14:00:00,2042-11-19 14:00:00,gbf,40,MA,new_bedford,1500,False,2039-01-01
12,12,Hypothetical Central Atlantic Draft WEA 2,140256,160671.19478439956,170775.77508055247,164834.83687539396,2039-01-01,2041-04-30 16:00:00,2041-10-21 03:00:00,2042-06-25 16:00:00,monopile,40,DE,tradepoint_1,1273,False,2040-01-01
13,13,Hypothetical Gulf of Maine Draft WEA 7,131496,153133.10147196573,169645.4827806956,169645.4827806956,2038-01-01,2040-06-20 14:00:00,2042-05-09 14:00:00,2042-05-09 14:00:00,semisub,800,MA,searsport_1,1424,False,2039-01-01
14,14,Hypothetical NY Bight Fixed 1,131496,159652.31474637863,169517.24076592742,165048.35868329773,2038-01-01,2041-03-19 05:00:00,2041-10-30 01:00:00,2042-05-04 06:00:00,monopile,40,NY,sbmt,1500,False,2039-01-01
15,15,Hypothetical Central Atlantic Draft WEA 5,131496,145407.95721061918,162078.22848001204,162078.22848001204,2038-01-01,2039-08-03 16:00:00,2041-06-28 07:00:00,2041-06-28 07:00:00,semisub,800,MD,tradepoint_2,1428,False,2039-01-01
16,16,Hypothetical NE Fixed 2,113952,141213.90442983745,160671.19478439956,155678.57850394916,2036-01-01,2039-02-09 22:00:00,2040-10-04 15:00:00,2041-04-30 16:00:00,jacket,40,RI,new_london_1,1500,False,2037-01-01
17,17,Hypothetical Central Atlantic WEA 6,131496,151587.92898327188,159683.8684296888,159683.8684296888,2038-01-01,2040-04-17 04:00:00,2041-03-20 12:00:00,2041-03-20 12:00:00,gbf,40,MD,tradepoint_1,713,True,2039-01-01
18,18,Hypothetical Central Atlantic Draft WEA 8,131496,152182.12125373216,159652.31474637863,155674.71194045135,2038-01-01,2040-05-11 23:00:00,2040-10-04 11:00:00,2041-03-19 05:00:00,monopile,40,NC,portsmouth_1,1273,False,2039-01-01
19,19,Hypothetical NE Floating 2,122736,140594.25610988375,157844.82277079488,157844.82277079488,2037-01-01,2039-01-15 03:00:00,2041-01-02 21:00:00,2041-01-02 21:00:00,semisub,800,CT,salem,1500,False,2038-01-01
20,20,Hypothetical Gulf of Maine Draft WEA 6,122736,136539.72016323585,153133.10147196573,153133.10147196573,2037-01-01,2038-07-30 04:00:00,2040-06-20 14:00:00,2040-06-20 14:00:00,semisub,800,MA,searsport_2,1424,False,2038-01-01
21,21,Atlantic Shores Offshore Wind Bight,122736,142175.75907367122,152182.12125373216,147179.9849941227,2037-01-01,2039-03-22 00:00:00,2039-10-16 12:00:00,2040-05-11 23:00:00,monopile,40,NY,njwp_1,1284,False,2038-01-01
22,22,Hypothetical Central Atlantic WEA 3,131496,132973.74441212145,151587.92898327188,151587.92898327188,2038-01-01,2038-03-03 14:00:00,2040-04-17 04:00:00,2040-04-17 04:00:00,gbf,40,MD,tradepoint_1,1607,False,2039-01-01
