,time,ahts_vessel:example_ahts_vessel,feeder:example_heavy_feeder_1kit,feeder:example_feeder,towing_vessel:example_towing_vessel,wtiv:example_heavy_lift_vessel,wtiv:example_wtiv,wtiv:example_wtiv_us,port:new_london,port:new_bedford,port:sbmt,port:njwp_1,port:tradepoint_1,port:portsmouth_1,port:salem,port:euro_fab,port:argentia,port:halifax
79,2029-01-01 00:00:00.000000,2,3,3,100,1,0,1,1,1,1,1,0,1,0,100,1,1
80,2029-01-01 00:00:00.000000,2,3,3,100,0,0,0,1,1,1,0,0,1,0,100,1,1
81,2029-01-01 00:00:00.000000,2,3,3,100,0,0,0,1,1,1,0,0,1,0,100,1,1
82,2029-01-01 00:00:00.000000,2,3,3,100,0,0,0,1,1,1,0,0,1,0,100,1,1
83,2029-01-07 21:38:00.597613,2,3,3,100,0,0,0,1,1,1,0,0,1,1,100,1,1
84,2029-06-24 08:07:50.915724,2,3,3,100,1,0,0,1,1,1,0,0,1,1,100,1,1
85,2029-06-24 08:07:50.915724,2,4,3,100,1,0,0,1,1,1,0,0,1,1,100,1,1
86,2029-06-24 08:07:50.915724,2,4,2,100,0,0,0,1,1,0,0,0,1,1,99,1,1
87,2029-06-24 08:07:50.915724,2,4,3,100,0,0,0,1,1,0,0,0,1,1,99,1,1
88,2029-06-24 08:07:50.915724,2,4,3,100,0,0,0,1,1,0,0,0,1,1,99,1,1
89,2029-06-24 08:07:50.915724,2,4,3,100,0,0,0,1,1,0,0,0,1,1,99,1,1
90,2029-09-13 17:12:41.339201,2,4,3,100,1,0,0,1,1,0,0,0,1,1,99,1,1
91,2029-09-13 17:12:41.339201,2,4,2,100,0,0,0,1,0,0,0,0,1,1,99,1,0
92,2029-09-13 17:12:41.339201,2,4,3,100,0,0,0,1,0,0,0,0,1,1,99,1,0
93,2029-09-13 17:12:41.339201,2,4,3,100,0,0,0,1,0,0,0,0,1,1,99,1,0
94,2029-09-13 17:12:41.339201,2,4,3,100,0,0,0,1,0,0,0,0,1,1,100,1,0
95,2029-09-22 08:07:50.915724,2,4,3,100,0,0,0,1,0,0,0,1,1,1,100,1,0
96,2029-12-12 17:12:41.339201,2,4,3,100,0,0,0,1,0,1,0,1,1,1,100,1,0
97,2029-12-28 00:52:36.600996,2,4,3,100,1,0,0,1,0,1,0,1,1,1,100,1,0
98,2029-12-28 00:52:36.600996,2,4,3,100,0,0,0,1,0,1,0,1,0,1,100,1,0
99,2029-12-28 00:52:36.600996,2,4,3,100,0,0,0,1,0,1,0,1,0,1,100,1,0
100,2030-01-01 00:00:00.000000,2,4,3,100,0,0,0,1,0,1,0,1,0,1,100,1,0
101,2030-01-01 00:00:00.000000,2,4,3,100,0,0,0,1,0,1,0,1,0,1,100,1,0
102,2030-01-01 00:00:00.000000,2,4,3,100,0,0,0,1,0,1,0,1,0,1,100,1,0
103,2030-03-28 00:52:36.600996,2,4,3,100,0,0,0,1,0,1,1,1,0,1,100,1,0
104,2030-07-17 04:01:58.105969,2,4,3,100,1,0,0,1,0,1,1,1,0,1,100,1,0
105,2030-07-17 04:01:58.105969,2,3,2,100,0,0,0,1,0,1,1,0,0,1,100,1,0
106,2030-07-17 04:01:58.105969,2,3,3,100,0,0,0,1,0,1,1,0,0,1,100,1,0
107,2030-07-17 04:01:58.105969,2,3,3,100,0,0,0,1,0,1,1,0,0,1,100,1,0
108,2030-07-17 04:01:58.105969,2,3,3,100,0,0,0,1,0,1,1,0,0,1,100,1,1
109,2030-10-15 04:01:58.105969,2,3,3,100,0,0,0,1,1,1,1,0,0,1,100,1,1
110,2031-01-01 00:00:00.000000,2,3,3,100,0,0,0,1,1,1,1,0,0,1,100,1,1
111,2031-01-01 00:00:00.000000,2,3,3,100,0,0,0,1,1,1,1,0,0,1,100,1,1
112,2031-01-01 00:00:00.000000,1,3,3,99,0,0,0,1,1,1,1,0,0,0,100,1,1
113,2031-05-25 15:02:25.731246,1,3,3,99,1,0,0,1,1,1,1,0,0,0,100,1,1
114,2031-05-25 15:02:25.731246,1,3,3,99,0,0,0,1,1,1,0,0,0,0,100,1,1
115,2031-05-25 15:02:25.731246,1,3,3,99,0,0,0,1,1,1,0,0,0,0,100,1,1
116,2031-05-30 07:56:42.474258,2,3,3,99,0,0,0,1,1,1,0,0,0,0,100,1,1
117,2031-05-30 07:56:42.474258,2,3,3,100,0,0,0,1,1,1,0,0,0,0,100,1,1
118,2031-06-17 09:47:04.676748,2,3,3,100,1,0,0,1,1,1,0,0,0,0,100,1,1
119,2031-06-17 09:47:04.676748,2,4,3,100,1,0,0,1,1,1,0,0,0,0,100,1,1
120,2031-06-17 09:47:04.676748,2,4,2,100,0,0,0,1,0,1,0,0,0,0,100,1,0
121,2031-06-17 09:47:04.676748,2,4,3,100,0,0,0,1,0,1,0,0,0,0,100,1,0
122,2031-06-17 09:47:04.676748,2,4,3,100,0,0,0,1,0,1,0,0,0,0,100,1,0
123,2031-06-17 09:47:04.676748,2,4,3,100,0,0,0,1,0,1,0,0,0,0,100,1,0
124,2031-07-12 12:37:23.079694,2,4,3,100,1,0,0,1,0,1,0,0,0,0,100,1,0
125,2031-07-12 12:37:23.079694,2,4,2,100,0,0,0,1,0,0,0,0,0,0,99,1,0
126,2031-07-12 12:37:23.079694,2,4,3,100,0,0,0,1,0,0,0,0,0,0,99,1,0
127,2031-07-12 12:37:23.079694,2,4,3,100,0,0,0,1,0,0,0,0,0,0,99,1,0
128,2031-07-12 12:37:23.079694,2,4,3,100,0,0,0,1,0,0,0,0,0,0,99,1,1
129,2031-08-23 15:02:25.731246,2,4,3,100,0,0,0,1,0,0,0,0,1,0,99,1,1
130,2031-08-28 07:56:42.474258,2,4,3,100,0,0,0,1,0,0,0,0,1,1,99,1,1
131,2031-09-15 09:47:04.676748,2,4,3,100,0,0,0,1,0,0,0,1,1,1,99,1,1
132,2031-10-10 12:37:23.079694,2,4,3,100,0,0,0,1,1,0,0,1,1,1,99,1,1
133,2031-12-11 01:26:16.170284,2,4,3,100,1,0,0,1,1,0,0,1,1,1,99,1,1
134,2032-01-01 00:00:00.000000,2,4,3,100,1,0,0,1,1,0,0,1,1,1,99,1,1
135,2032-01-01 00:00:00.000000,2,4,3,100,1,0,0,1,1,0,0,1,1,1,99,1,1
136,2032-01-01 00:00:00.000000,2,4,3,100,1,0,0,1,1,0,0,1,1,1,99,1,1
137,2032-03-31 20:44:49.552539,2,4,2,100,0,0,0,0,1,0,0,1,1,1,99,0,1
138,2032-03-31 20:44:49.552539,2,4,3,100,0,0,0,0,1,0,0,1,1,1,99,0,1
139,2032-03-31 20:44:49.552539,2,4,3,100,0,0,0,0,1,0,0,1,1,1,99,0,1
140,2032-03-31 20:44:49.552539,2,4,3,100,0,0,0,0,1,0,0,1,1,1,100,0,1
141,2032-06-07 22:04:20.086680,2,4,3,100,1,0,0,0,1,0,0,1,1,1,100,0,1
142,2032-06-07 22:04:20.086680,2,4,3,100,0,0,0,0,1,0,0,1,0,1,100,0,1
143,2032-06-07 22:04:20.086680,2,4,3,100,0,0,0,0,1,0,0,1,0,1,100,0,1
144,2032-06-29 20:44:49.552539,2,4,3,100,0,0,0,0,1,1,0,1,0,1,100,0,1
145,2032-09-05 22:04:20.086680,2,4,3,100,0,0,0,0,1,1,1,1,0,1,100,0,1
146,2033-01-01 00:00:00.000000,2,4,3,100,0,0,0,0,1,1,1,1,0,1,100,0,1
147,2033-01-01 00:00:00.000000,2,4,3,100,0,0,0,0,1,1,1,1,0,1,100,0,1
148,2033-01-01 00:00:00.000000,2,4,3,100,0,0,0,0,1,1,1,1,0,1,100,0,1
149,2033-05-22 08:13:03.531048,2,4,3,100,1,0,0,0,1,1,1,1,0,1,100,0,1
150,2033-05-22 08:13:03.531048,2,4,3,100,0,0,0,0,1,1,0,1,0,1,100,0,1
151,2033-05-22 08:13:03.531048,2,4,3,100,0,0,0,0,1,1,0,1,0,1,100,0,1
152,2033-08-20 08:13:03.531048,2,4,3,100,0,0,0,0,1,1,0,1,1,1,100,0,1
153,2034-01-01 00:00:00.000000,2,4,3,100,0,0,0,0,1,1,0,1,1,1,100,0,1
154,2034-01-01 00:00:00.000000,2,4,3,100,0,0,0,0,1,1,0,1,1,1,100,0,1
155,2034-01-01 00:00:00.000000,2,4,3,100,0,0,0,0,1,1,0,1,1,1,100,0,1
156,2034-06-22 13:48:05.447777,2,4,3,100,1,0,0,0,1,1,0,1,1,1,100,0,1
157,2034-06-22 13:48:05.447777,2,4,3,100,0,0,0,0,1,1,0,1,0,1,100,0,1
158,2034-06-22 13:48:05.447777,2,4,3,100,0,0,0,0,1,1,0,1,0,1,100,0,1
159,2034-09-20 13:48:05.447777,2,4,3,100,0,0,0,0,1,1,1,1,0,1,100,0,1
160,2034-12-16 17:02:00.041926,2,4,3,100,1,0,0,0,1,1,1,1,0,1,100,0,1
161,2035-01-01 00:00:00.000000,2,4,3,100,1,0,0,0,1,1,1,1,0,1,100,0,1
162,2035-02-27 09:39:16.009557,2,4,3,100,1,0,1,0,1,1,1,1,0,1,100,0,1
163,2035-02-27 09:39:16.009557,2,4,3,100,1,0,1,0,1,1,1,1,0,1,100,0,1
164,2035-05-28 09:39:16.009557,2,4,3,100,0,0,0,0,1,1,1,1,0,1,100,0,1
165,2036-01-01 00:00:00.000000,2,4,3,100,0,0,0,0,1,1,1,1,0,1,100,0,1
166,2036-01-01 00:00:00.000000,2,4,3,100,0,0,0,0,1,1,1,1,0,1,100,0,1
167,2036-01-01 00:00:00.000000,2,4,3,100,0,0,0,0,1,1,1,1,0,1,100,0,1
168,2036-01-01 00:00:00.000000,1,4,3,99,0,0,0,0,1,1,1,1,0,0,100,0,1
169,2036-05-19 00:24:29.155327,1,4,3,99,1,0,0,0,1,1,1,1,0,0,100,0,1
170,2036-05-19 00:24:29.155327,1,4,3,99,1,0,1,0,1,1,1,1,0,0,100,0,1
171,2036-05-19 00:24:29.155327,1,4,3,99,1,0,1,0,1,1,1,1,0,0,100,0,1
172,2036-05-24 13:41:29.177945,1,4,3,99,2,0,1,0,1,1,1,1,0,0,100,0,1
173,2036-05-24 13:41:29.177945,1,4,2,99,1,0,1,0,1,1,0,1,0,0,100,0,1
174,2036-05-24 13:41:29.177945,1,4,3,99,1,0,1,0,1,1,0,1,0,0,100,0,1
175,2036-05-24 13:41:29.177945,1,4,3,99,1,0,1,0,1,1,0,1,0,0,100,0,1
176,2036-05-24 13:41:29.177945,1,4,3,99,1,0,1,0,1,1,0,1,0,0,100,1,1
177,2036-08-17 00:24:29.155327,1,4,3,99,1,0,1,0,1,1,0,1,1,0,100,1,1
178,2036-08-22 13:41:29.177945,1,4,3,99,1,0,1,1,1,1,0,1,1,0,100,1,1
179,2036-12-04 00:09:40.189682,1,4,3,99,2,0,1,1,1,1,0,1,1,0,100,1,1
180,2036-12-22 13:05:55.923495,1,4,2,99,1,0,1,1,1,0,0,1,1,0,99,1,1
181,2036-12-22 13:05:55.923495,1,4,3,99,1,0,1,1,1,0,0,1,1,0,99,1,1
182,2036-12-22 13:05:55.923495,1,4,3,99,1,0,1,1,1,0,0,1,1,0,99,1,1
183,2037-01-01 00:00:00.000000,1,4,3,99,0,0,0,1,1,0,0,1,0,0,99,1,1
184,2037-01-01 00:00:00.000000,1,4,3,99,0,0,0,1,1,0,0,1,0,0,99,1,1
185,2037-03-22 13:05:55.923495,1,4,3,99,0,0,0,1,1,0,1,1,0,0,99,1,1
186,2037-09-20 14:48:52.126890,1,4,3,99,1,0,0,1,1,0,1,1,0,0,99,1,1
187,2037-09-20 14:48:52.126890,1,4,2,99,0,0,0,1,1,0,0,1,0,0,99,1,1
188,2037-09-20 14:48:52.126890,1,4,3,99,0,0,0,1,1,0,0,1,0,0,99,1,1
189,2037-09-20 14:48:52.126890,1,4,3,99,0,0,0,1,1,0,0,1,0,0,99,1,1
190,2037-09-20 14:48:52.126890,1,4,3,99,0,0,0,1,1,0,0,1,0,0,100,1,1
191,2037-12-19 14:48:52.126890,1,4,3,99,0,0,0,1,1,1,0,1,0,0,100,1,1
192,2038-01-01 00:00:00.000000,1,4,3,99,0,0,0,1,1,1,0,1,0,0,100,1,1
193,2038-01-01 00:00:00.000000,1,4,3,99,0,0,0,1,1,1,0,1,0,0,100,1,1
194,2038-01-01 00:00:00.000000,1,4,3,99,0,0,0,1,1,1,0,1,0,0,100,1,1
195,2038-08-23 15:20:48.775295,1,4,3,99,1,0,0,1,1,1,0,1,0,0,100,1,1
196,2038-08-23 15:20:48.775295,1,4,3,99,1,0,1,1,1,1,0,1,0,0,100,1,1
197,2038-08-23 15:20:48.775295,1,4,3,99,1,0,1,1,1,1,0,1,0,0,100,1,1
198,2038-11-21 15:20:48.775295,1,4,3,99,0,0,0,1,1,1,0,1,0,0,100,1,1
199,2038-12-23 19:28:40.646283,1,4,3,99,1,0,0,1,1,1,0,1,0,0,100,1,1
200,2038-12-23 19:28:40.646283,1,3,2,99,0,0,0,1,1,0,0,1,0,0,100,1,1
201,2038-12-23 19:28:40.646283,1,3,3,99,0,0,0,1,1,0,0,1,0,0,100,1,1
202,2038-12-23 19:28:40.646283,1,3,3,99,0,0,0,1,1,0,0,1,0,0,100,1,1
203,2039-01-01 00:00:00.000000,1,3,3,99,0,0,0,1,1,0,0,1,0,0,100,1,1
204,2039-01-01 00:00:00.000000,1,3,3,99,0,0,0,1,1,0,0,1,0,0,100,1,1
205,2039-03-23 19:28:40.646283,1,3,3,99,0,0,0,1,1,0,1,1,0,0,100,1,1
206,2040-01-25 23:17:48.261811,2,3,3,99,0,0,0,1,1,0,1,1,0,0,100,1,1
207,2040-01-25 23:17:48.261811,2,3,3,100,0,0,0,1,1,0,1,1,0,0,100,1,1
208,2040-04-24 23:17:48.261811,1,3,3,99,0,0,0,1,1,0,1,1,0,0,100,1,1
209,2040-08-13 20:14:56.848425,1,3,3,99,1,0,0,1,1,0,1,1,0,0,100,1,1
210,2040-08-13 20:14:56.848425,1,4,3,99,1,0,0,1,1,0,1,1,0,0,100,1,1
211,2040-08-13 20:14:56.848425,1,4,2,99,0,0,0,1,1,0,0,1,0,0,100,1,1
212,2040-08-13 20:14:56.848425,1,4,3,99,0,0,0,1,1,0,0,1,0,0,100,1,1
213,2040-08-13 20:14:56.848425,1,4,3,99,0,0,0,1,1,0,0,1,0,0,100,1,1
214,2040-08-13 20:14:56.848425,1,4,3,99,0,0,0,1,1,0,0,1,0,0,100,1,1
215,2040-11-11 20:14:56.848425,1,4,3,99,0,0,0,1,1,1,0,1,0,0,100,1,1
216,2041-01-01 08:17:06.048613,1,4,3,99,1,0,0,1,1,1,0,1,0,0,100,1,1
217,2041-03-01 07:24:32.382185,1,4,2,99,0,0,0,1,1,0,0,1,0,0,100,1,0
218,2041-03-01 07:24:32.382185,1,4,3,99,0,0,0,1,1,0,0,1,0,0,100,1,0
219,2041-03-01 07:24:32.382185,1,4,3,99,0,0,0,1,1,0,0,1,0,0,100,1,0
220,2041-05-22 18:39:09.846971,1,4,3,99,1,0,0,1,1,0,0,1,0,0,100,1,0
221,2041-05-22 18:39:09.846971,1,4,3,99,1,0,1,1,1,0,0,1,0,0,100,1,0
222,2041-05-22 18:39:09.846971,1,4,3,99,1,0,1,1,1,0,0,1,0,0,100,1,0
223,2041-05-30 07:24:32.382185,1,4,3,99,0,0,0,1,1,0,0,1,0,0,100,1,0
224,2041-08-20 18:39:09.846971,1,4,3,99,0,0,0,1,1,0,0,1,1,0,100,1,0
225,2042-07-09 20:34:40.595384,1,4,3,99,1,0,0,1,1,0,0,1,1,0,100,1,0
226,2042-07-09 20:34:40.595384,1,4,3,99,1,1,0,1,1,0,0,1,1,0,100,1,0
227,2042-07-09 20:34:40.595384,1,4,4,99,1,1,0,1,1,0,0,1,1,0,100,1,0
228,2042-07-09 20:34:40.595384,1,4,4,99,1,1,0,1,1,0,0,1,1,0,100,1,0
229,2042-07-09 20:34:40.595384,1,4,3,99,0,0,0,1,0,0,0,1,1,0,100,1,0
230,2042-07-22 06:30:40.964436,1,4,3,99,1,0,0,1,0,0,0,1,1,0,100,1,0
231,2042-07-22 06:30:40.964436,1,4,3,99,1,0,1,1,0,0,0,1,1,0,100,1,0
232,2042-07-22 06:30:40.964436,1,4,3,99,1,0,1,1,0,0,0,1,1,0,100,1,0
233,2042-10-07 20:34:40.595384,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,0
234,2042-10-20 06:30:40.964436,1,4,3,99,1,0,1,1,0,1,1,1,1,0,100,1,0
235,2043-06-28 14:24:37.800004,1,4,3,99,2,0,1,1,0,1,1,1,1,0,100,1,0
236,2043-06-28 14:24:37.800004,1,4,2,99,1,0,1,1,0,1,0,1,1,0,100,1,0
237,2043-06-28 14:24:37.800004,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,0
238,2043-06-28 14:24:37.800004,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,0
239,2043-06-28 14:24:37.800004,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,1
240,2043-09-26 14:24:37.800004,1,4,3,99,1,0,1,1,1,1,0,1,1,0,100,1,1
241,2043-12-31 03:41:24.942121,1,4,3,99,2,0,1,1,1,1,0,1,1,0,100,1,1
242,2044-01-03 12:28:07.516885,2,4,3,99,2,0,1,1,1,1,0,1,1,0,100,1,1
243,2044-01-03 12:28:07.516885,2,4,3,100,2,0,1,1,1,1,0,1,1,0,100,1,1
244,2044-02-15 15:22:24.314833,2,4,2,100,1,0,1,1,0,1,0,1,1,0,100,1,0
245,2044-02-15 15:22:24.314833,2,4,3,100,1,0,1,1,0,1,0,1,1,0,100,1,0
246,2044-02-15 15:22:24.314833,2,4,3,100,1,0,1,1,0,1,0,1,1,0,100,1,0
247,2044-04-02 12:28:07.516885,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,0
248,2044-05-15 15:22:24.314833,1,4,3,99,1,0,1,1,0,1,1,1,1,0,100,1,0
249,2044-11-27 14:25:18.610918,1,4,3,99,2,0,1,1,0,1,1,1,1,0,100,1,0
250,2044-11-27 14:25:18.610918,1,4,2,99,1,0,1,1,0,1,0,1,1,0,100,1,0
251,2044-11-27 14:25:18.610918,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,0
252,2044-11-27 14:25:18.610918,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,0
253,2044-11-27 14:25:18.610918,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,1
254,2045-02-25 14:25:18.610918,1,4,3,99,1,0,1,1,1,1,0,1,1,0,100,1,1
255,2045-09-14 06:19:09.407930,1,4,3,99,2,0,1,1,1,1,0,1,1,0,100,1,1
256,2045-09-14 06:19:09.407930,1,4,2,99,1,0,1,1,0,1,0,1,1,0,100,1,0
257,2045-09-14 06:19:09.407930,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,0
258,2045-09-14 06:19:09.407930,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,0
259,2045-11-12 01:37:49.088871,1,4,3,99,2,0,1,1,0,1,0,1,1,0,100,1,0
260,2045-11-12 01:37:49.088871,1,4,2,99,1,0,1,1,0,0,0,1,1,0,99,1,0
261,2045-11-12 01:37:49.088871,1,4,3,99,1,0,1,1,0,0,0,1,1,0,99,1,0
