,time,ahts_vessel:example_ahts_vessel,feeder:example_heavy_feeder_1kit,feeder:example_feeder,towing_vessel:example_towing_vessel,wtiv:example_heavy_lift_vessel,wtiv:example_wtiv,wtiv:example_wtiv_us,port:new_london,port:new_bedford,port:sbmt,port:njwp_1,port:tradepoint_1,port:portsmouth_1,port:salem,port:euro_fab,port:argentia,port:halifax
85,2028-09-30 11:56:03.623793,10,399,398,100,9,9,10,10,10,9,10,9,10,9,10,10,10
86,2028-09-30 11:56:03.623793,10,399,399,100,9,9,10,10,10,9,10,9,10,9,10,10,10
87,2028-09-30 11:56:03.623793,10,399,399,100,9,9,10,10,10,9,10,9,10,9,10,10,10
88,2028-10-15 19:18:06.703478,10,399,399,100,9,9,10,10,10,10,10,9,10,9,10,10,10
89,2028-11-09 08:38:00.530791,10,399,399,100,10,9,10,10,10,10,10,9,10,9,10,10,10
90,2028-11-09 08:38:00.530791,10,400,399,100,10,9,10,10,10,10,10,9,10,9,10,10,10
91,2028-11-09 08:38:00.530791,10,400,399,100,10,10,10,10,10,10,10,9,10,9,10,10,10
92,2028-11-09 08:38:00.530791,10,400,400,100,10,10,10,10,10,10,10,9,10,9,10,10,10
93,2028-11-09 08:38:00.530791,10,400,400,100,10,10,10,10,10,10,10,9,10,9,10,10,10
94,2028-11-09 08:38:00.530791,10,400,400,100,10,10,10,10,10,10,10,9,10,9,10,10,10
95,2028-12-29 11:56:03.623793,10,400,400,100,10,10,10,10,10,10,10,9,10,10,10,10,10
96,2029-01-01 00:00:00.000000,10,400,400,100,9,10,9,10,10,10,9,9,10,10,10,10,10
97,2029-01-01 00:00:00.000000,10,400,400,100,8,10,8,10,10,10,8,9,10,10,10,10,10
98,2029-02-07 08:38:00.530791,10,400,400,100,8,10,8,10,10,10,8,10,10,10,10,10,10
99,2029-12-28 00:52:36.600996,10,400,400,100,9,10,8,10,10,10,8,10,10,10,10,10,10
100,2029-12-28 00:52:36.600996,10,400,400,100,9,10,9,10,10,10,8,10,10,10,10,10,10
101,2029-12-28 00:52:36.600996,10,400,400,100,9,10,9,10,10,10,8,10,10,10,10,10,10
102,2030-01-01 00:00:00.000000,10,400,399,100,8,9,9,10,10,9,8,10,10,10,9,10,10
103,2030-01-01 00:00:00.000000,10,400,398,100,7,8,9,10,10,8,8,10,10,10,9,10,9
104,2030-03-28 00:52:36.600996,10,400,398,100,7,8,9,10,10,8,9,10,10,10,9,10,9
105,2030-06-26 00:14:46.176616,10,400,398,100,8,8,9,10,10,8,9,10,10,10,9,10,9
106,2030-06-26 00:14:46.176616,10,400,398,100,8,8,10,10,10,8,9,10,10,10,9,10,9
107,2030-06-26 00:14:46.176616,10,400,398,100,8,8,10,10,10,8,9,10,10,10,9,10,9
108,2030-09-12 13:56:48.156205,10,400,398,100,9,8,10,10,10,8,9,10,10,10,9,10,9
109,2030-09-12 13:56:48.156205,10,400,398,100,9,9,10,10,10,8,9,10,10,10,9,10,9
110,2030-09-12 13:56:48.156205,10,400,399,100,9,9,10,10,10,8,9,10,10,10,9,10,9
111,2030-09-12 13:56:48.156205,10,400,399,100,9,9,10,10,10,8,9,10,10,10,9,10,9
112,2030-09-12 13:56:48.156205,10,400,399,100,9,9,10,10,10,8,9,10,10,10,10,10,9
113,2030-09-24 00:14:46.176616,10,400,399,100,9,9,10,10,10,8,10,10,10,10,10,10,9
114,2030-12-11 13:56:48.156205,10,400,399,100,9,9,10,10,10,9,10,10,10,10,10,10,9
115,2031-01-01 00:00:00.000000,10,400,399,100,8,9,9,10,10,9,10,10,9,10,10,10,9
116,2031-07-21 22:48:32.701170,10,400,399,100,9,9,9,10,10,9,10,10,9,10,10,10,9
117,2031-07-21 22:48:32.701170,10,400,399,100,9,10,9,10,10,9,10,10,9,10,10,10,9
118,2031-07-21 22:48:32.701170,10,400,400,100,9,10,9,10,10,9,10,10,9,10,10,10,9
119,2031-07-21 22:48:32.701170,10,400,400,100,9,10,9,10,10,9,10,10,9,10,10,10,9
120,2031-07-21 22:48:32.701170,10,400,400,100,9,10,9,10,10,9,10,10,9,10,10,10,10
121,2031-09-29 01:13:54.594150,10,400,400,100,10,10,9,10,10,9,10,10,9,10,10,10,10
122,2031-09-29 01:13:54.594150,10,400,400,100,10,10,10,10,10,9,10,10,9,10,10,10,10
123,2031-09-29 01:13:54.594150,10,400,400,100,10,10,10,10,10,9,10,10,9,10,10,10,10
124,2031-10-19 22:48:32.701170,10,400,400,100,10,10,10,10,10,10,10,10,9,10,10,10,10
125,2031-12-28 01:13:54.594150,10,400,400,100,10,10,10,10,10,10,10,10,10,10,10,10,10
126,2032-01-01 00:00:00.000000,10,400,399,100,9,9,10,10,9,10,10,10,10,10,10,10,9
127,2032-01-01 00:00:00.000000,10,400,398,100,8,8,10,9,9,10,10,10,10,10,10,9,9
128,2032-09-06 09:40:09.400316,10,400,398,100,9,8,10,9,9,10,10,10,10,10,10,9,9
129,2032-09-06 09:40:09.400316,10,400,398,100,9,9,10,9,9,10,10,10,10,10,10,9,9
130,2032-09-06 09:40:09.400316,10,400,399,100,9,9,10,9,9,10,10,10,10,10,10,9,9
131,2032-09-06 09:40:09.400316,10,400,399,100,9,9,10,9,9,10,10,10,10,10,10,9,9
132,2032-09-06 09:40:09.400316,10,400,399,100,9,9,10,9,9,10,10,10,10,10,10,9,10
133,2032-12-05 09:40:09.400316,10,400,399,100,9,9,10,9,10,10,10,10,10,10,10,9,10
134,2033-01-01 00:00:00.000000,10,400,398,100,8,8,10,9,10,9,10,10,10,10,9,9,10
135,2033-01-01 00:00:00.000000,10,400,397,100,7,7,10,9,10,9,9,10,10,10,9,9,10
136,2033-09-03 10:52:18.552615,10,400,397,100,8,7,10,9,10,9,9,10,10,10,9,9,10
137,2033-09-03 10:52:18.552615,10,400,397,100,8,8,10,9,10,9,9,10,10,10,9,9,10
138,2033-09-03 10:52:18.552615,10,400,398,100,8,8,10,9,10,9,9,10,10,10,9,9,10
139,2033-09-03 10:52:18.552615,10,400,398,100,8,8,10,9,10,9,9,10,10,10,9,9,10
140,2033-09-16 16:48:02.678272,10,400,398,100,9,8,10,9,10,9,9,10,10,10,9,9,10
141,2033-09-16 16:48:02.678272,10,400,398,100,9,9,10,9,10,9,9,10,10,10,9,9,10
142,2033-09-16 16:48:02.678272,10,400,399,100,9,9,10,9,10,9,9,10,10,10,9,9,10
143,2033-09-16 16:48:02.678272,10,400,399,100,9,9,10,9,10,9,9,10,10,10,9,9,10
144,2033-09-16 16:48:02.678272,10,400,399,100,9,9,10,9,10,9,9,10,10,10,10,9,10
145,2033-12-02 10:52:18.552615,10,400,399,100,9,9,10,9,10,9,10,10,10,10,10,9,10
146,2033-12-15 16:48:02.678272,10,400,399,100,9,9,10,9,10,10,10,10,10,10,10,9,10
147,2034-01-01 00:00:00.000000,10,400,398,100,8,8,10,9,10,10,9,10,10,10,10,9,10
148,2034-01-01 00:00:00.000000,10,400,398,100,7,8,9,9,10,10,9,10,9,10,10,9,10
149,2034-10-25 16:37:31.973721,10,400,398,100,8,8,9,9,10,10,9,10,9,10,10,9,10
150,2034-10-25 16:37:31.973721,10,400,398,100,8,9,9,9,10,10,9,10,9,10,10,9,10
151,2034-10-25 16:37:31.973721,10,400,399,100,8,9,9,9,10,10,9,10,9,10,10,9,10
152,2034-10-25 16:37:31.973721,10,400,399,100,8,9,9,9,10,10,9,10,9,10,10,9,10
153,2035-01-01 00:00:00.000000,10,400,398,100,7,8,9,9,9,10,9,10,9,10,10,9,9
154,2035-01-23 16:37:31.973721,10,400,398,100,7,8,9,9,9,10,10,10,9,10,10,9,9
155,2035-06-08 21:09:49.130250,10,400,398,100,8,8,9,9,9,10,10,10,9,10,10,9,9
156,2035-06-08 21:09:49.130250,10,400,398,100,8,8,10,9,9,10,10,10,9,10,10,9,9
157,2035-06-08 21:09:49.130250,10,400,398,100,8,8,10,9,9,10,10,10,9,10,10,9,9
158,2035-09-06 21:09:49.130250,10,400,398,100,8,8,10,9,9,10,10,10,10,10,10,9,9
159,2035-10-03 21:56:39.625406,10,400,398,100,9,8,10,9,9,10,10,10,10,10,10,9,9
160,2035-10-03 21:56:39.625406,10,400,398,100,9,9,10,9,9,10,10,10,10,10,10,9,9
161,2035-10-03 21:56:39.625406,10,400,399,100,9,9,10,9,9,10,10,10,10,10,10,9,9
162,2035-10-03 21:56:39.625406,10,400,399,100,9,9,10,9,9,10,10,10,10,10,10,9,9
163,2035-10-03 21:56:39.625406,10,400,399,100,9,9,10,9,9,10,10,10,10,10,10,10,9
164,2035-12-12 21:49:57.204621,10,400,399,100,10,9,10,9,9,10,10,10,10,10,10,10,9
165,2035-12-12 21:49:57.204621,10,400,399,100,10,10,10,9,9,10,10,10,10,10,10,10,9
166,2035-12-12 21:49:57.204621,10,400,400,100,10,10,10,9,9,10,10,10,10,10,10,10,9
167,2035-12-12 21:49:57.204621,10,400,400,100,10,10,10,9,9,10,10,10,10,10,10,10,9
168,2035-12-12 21:49:57.204621,10,400,400,100,10,10,10,9,9,10,10,10,10,10,10,10,10
169,2036-01-01 00:00:00.000000,10,400,399,100,9,9,10,9,8,10,10,10,10,10,10,10,9
170,2036-01-01 00:00:00.000000,10,400,398,100,8,8,10,9,7,10,10,10,10,10,10,10,8
171,2036-01-01 00:00:00.000000,10,400,398,100,7,8,9,9,7,10,9,10,10,10,10,10,8
172,2036-01-01 21:56:39.625406,10,400,398,100,7,8,9,10,7,10,9,10,10,10,10,10,8
173,2036-03-11 21:49:57.204621,10,400,398,100,7,8,9,10,8,10,9,10,10,10,10,10,8
174,2036-06-22 20:09:42.573549,10,400,398,100,8,8,9,10,8,10,9,10,10,10,10,10,8
175,2036-06-22 20:09:42.573549,10,400,398,100,8,9,9,10,8,10,9,10,10,10,10,10,8
176,2036-06-22 20:09:42.573549,10,400,399,100,8,9,9,10,8,10,9,10,10,10,10,10,8
177,2036-06-22 20:09:42.573549,10,400,399,100,8,9,9,10,8,10,9,10,10,10,10,10,8
178,2036-06-22 20:09:42.573549,10,400,399,100,8,9,9,10,8,10,9,10,10,10,10,10,9
179,2036-09-20 20:09:42.573549,10,400,399,100,8,9,9,10,9,10,9,10,10,10,10,10,9
180,2036-12-10 01:00:52.068686,10,400,399,100,9,9,9,10,9,10,9,10,10,10,10,10,9
181,2036-12-10 01:00:52.068686,10,400,399,100,9,10,9,10,9,10,9,10,10,10,10,10,9
182,2036-12-10 01:00:52.068686,10,400,400,100,9,10,9,10,9,10,9,10,10,10,10,10,9
183,2036-12-10 01:00:52.068686,10,400,400,100,9,10,9,10,9,10,9,10,10,10,10,10,9
184,2036-12-10 01:00:52.068686,10,400,400,100,9,10,9,10,9,10,9,10,10,10,10,10,10
185,2037-03-10 01:00:52.068686,10,400,400,100,9,10,9,10,10,10,9,10,10,10,10,10,10
186,2037-05-21 07:01:54.355434,10,400,400,100,10,10,9,10,10,10,9,10,10,10,10,10,10
187,2037-05-21 07:01:54.355434,10,400,400,100,10,10,10,10,10,10,9,10,10,10,10,10,10
188,2037-05-21 07:01:54.355434,10,400,400,100,10,10,10,10,10,10,9,10,10,10,10,10,10
189,2037-08-19 07:01:54.355434,10,400,400,100,10,10,10,10,10,10,10,10,10,10,10,10,10
190,2039-01-01 00:00:00.000000,10,400,399,100,9,9,10,10,10,10,9,10,10,10,10,10,10
191,2039-10-14 12:02:16.312688,10,400,399,100,10,9,10,10,10,10,9,10,10,10,10,10,10
192,2039-10-14 12:02:16.312688,10,400,399,100,10,10,10,10,10,10,9,10,10,10,10,10,10
193,2039-10-14 12:02:16.312688,10,400,400,100,10,10,10,10,10,10,9,10,10,10,10,10,10
194,2039-10-14 12:02:16.312688,10,400,400,100,10,10,10,10,10,10,9,10,10,10,10,10,10
195,2040-01-12 12:02:16.312688,10,400,400,100,10,10,10,10,10,10,10,10,10,10,10,10,10
