,time,ahts_vessel:example_ahts_vessel,feeder:example_heavy_feeder_1kit,feeder:example_feeder,towing_vessel:example_towing_vessel,wtiv:example_heavy_lift_vessel,wtiv:example_wtiv,wtiv:example_wtiv_us,port:new_london,port:new_bedford,port:sbmt,port:njwp_1,port:tradepoint_1,port:portsmouth_1,port:salem,port:euro_fab,port:argentia,port:halifax
124,2030-10-15 04:01:58.105969,2,3,3,100,0,0,0,1,1,1,0,0,1,1,100,1,1
125,2030-11-16 03:00:33.676817,2,3,3,100,1,0,0,1,1,1,0,0,1,1,100,1,1
126,2030-11-16 03:00:33.676817,2,3,3,100,0,0,0,1,1,1,0,0,0,1,100,1,1
127,2030-11-16 03:00:33.676817,2,3,3,100,0,0,0,1,1,1,0,0,0,1,100,1,1
128,2031-01-01 00:00:00.000000,2,3,3,100,0,0,0,1,1,1,0,0,0,1,100,1,1
129,2031-01-01 00:00:00.000000,2,3,3,100,0,0,0,1,1,1,0,0,0,1,100,1,1
130,2031-02-14 03:00:33.676817,2,3,3,100,0,0,0,1,1,1,1,0,0,1,100,1,1
131,2031-06-17 09:47:04.676748,2,3,3,100,1,0,0,1,1,1,1,0,0,1,100,1,1
132,2031-06-17 09:47:04.676748,2,4,3,100,1,0,0,1,1,1,1,0,0,1,100,1,1
133,2031-06-17 09:47:04.676748,2,4,2,100,0,0,0,1,0,1,1,0,0,1,100,1,0
134,2031-06-17 09:47:04.676748,2,4,3,100,0,0,0,1,0,1,1,0,0,1,100,1,0
135,2031-06-17 09:47:04.676748,2,4,3,100,0,0,0,1,0,1,1,0,0,1,100,1,0
136,2031-06-17 09:47:04.676748,2,4,3,100,0,0,0,1,0,1,1,0,0,1,100,1,0
137,2031-07-12 12:37:23.079694,2,4,3,100,1,0,0,1,0,1,1,0,0,1,100,1,0
138,2031-07-12 12:37:23.079694,2,4,2,100,0,0,0,1,0,0,1,0,0,1,99,1,0
139,2031-07-12 12:37:23.079694,2,4,3,100,0,0,0,1,0,0,1,0,0,1,99,1,0
140,2031-07-12 12:37:23.079694,2,4,3,100,0,0,0,1,0,0,1,0,0,1,99,1,0
141,2031-07-12 12:37:23.079694,2,4,3,100,0,0,0,1,0,0,1,0,0,1,99,1,1
142,2031-09-15 09:47:04.676748,2,4,3,100,0,0,0,1,0,0,1,1,0,1,99,1,1
143,2031-10-10 12:37:23.079694,2,4,3,100,0,0,0,1,1,0,1,1,0,1,99,1,1
144,2031-12-11 01:26:16.170284,2,4,3,100,1,0,0,1,1,0,1,1,0,1,99,1,1
145,2031-12-17 09:10:22.807067,2,4,3,100,2,0,0,1,1,0,1,1,0,1,99,1,1
146,2031-12-17 09:10:22.807067,2,4,3,100,1,0,0,1,1,0,0,1,0,1,99,1,1
147,2031-12-17 09:10:22.807067,2,4,3,100,1,0,0,1,1,0,0,1,0,1,99,1,1
148,2032-01-01 00:00:00.000000,2,4,3,100,1,0,0,1,1,0,0,1,0,1,99,1,1
149,2032-01-01 00:00:00.000000,2,4,3,100,1,0,0,1,1,0,0,1,0,1,99,1,1
150,2032-01-01 00:00:00.000000,2,4,3,100,1,0,0,1,1,0,0,1,0,1,99,1,1
151,2032-03-16 09:10:22.807067,2,4,3,100,1,0,0,1,1,0,0,1,1,1,99,1,1
152,2032-03-31 20:44:49.552539,2,4,2,100,0,0,0,1,0,0,0,1,1,1,99,1,0
153,2032-03-31 20:44:49.552539,2,4,3,100,0,0,0,1,0,0,0,1,1,1,99,1,0
