,index,name,Initialized,Started,FoundationFinished,TurbineStart,Finished,Date Initialized,Date Started,Date TurbineStart,Date FoundationFinished,Date Finished,substructure,depth,location,foundation_port,turbine_port,capacity,us_wtiv,estimated_cod
31,31,Vineyard Wind 2 (Vineyard Northeast) Residual,61368,61368,64793.049413903995,62053.009882780796,64793.049413903995,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-01-29 14:00:00,2029-05-23 18:00:00,2029-05-23 18:00:00,monopile,40,CT,halifax,new_bedford,120.0,False,2031-01-01 00:00:00
32,32,"Momentum Wind (U.S. Wind Phases 2, 3, and 4)",52584,52584,60104.63348077522,54088.12669615504,60104.63348077522,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-03-03 17:00:00,2028-11-09 09:00:00,2028-11-09 09:00:00,monopile,40,MD,tradepoint_1,tradepoint_1,1410.0,False,2030-01-01 00:00:00
33,33,New England Wind 2 (Commonwealth Wind),52584,52584,59147.93433994253,53896.78686798851,59147.93433994253,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-02-24 17:00:00,2028-09-30 12:00:00,2028-09-30 12:00:00,monopile,40,MA,salem,salem,1232.0,False,2030-01-01 00:00:00
34,34,Empire Wind 2,52584,52584,57355.3018620773,53538.26037241546,57355.3018620773,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-02-09 19:00:00,2028-07-17 20:00:00,2028-07-17 20:00:00,monopile,40,NY,euro_fab,sbmt,621.0,False,2030-01-01 00:00:00
35,35,Skipjack  2,43824,43824,49173.2733580727,44893.85467161454,49173.2733580727,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-02-14 14:00:00,2027-08-11 22:00:00,2027-08-11 22:00:00,monopile,40,MD,tradepoint_1,tradepoint_1,846.0,False,2029-01-01 00:00:00
36,36,New England Wind 1 (Park City Wind),43824,43824,48842.441990756655,44827.68839815133,48842.441990756655,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-02-11 20:00:00,2027-07-29 03:00:00,2027-07-29 03:00:00,monopile,40,MA,salem,salem,791.0,False,2029-01-01 00:00:00
37,37,MarWin (U.S. Wind Phase 1),43824,43824,47611.284918227866,44581.45698364557,47611.284918227866,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-02-01 14:00:00,2027-06-07 20:00:00,2027-06-07 20:00:00,monopile,40,MD,tradepoint_1,tradepoint_1,300.0,False,2029-01-01 00:00:00
38,38,Skipjack 1,43824,43824,47159.80002742657,44491.16000548531,47159.80002742657,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-01-28 20:00:00,2027-05-20 00:00:00,2027-05-20 00:00:00,monopile,40,MD,tradepoint_1,tradepoint_1,120.0,False,2029-01-01 00:00:00
39,39,Sunrise Wind,26304,26304,43010.762827602026,29645.352565520407,43010.762827602026,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-05-20 06:00:00,2026-11-28 03:00:00,2026-11-28 03:00:00,monopile,40,NY,argentia,new_london,924.0,True,2027-01-01 00:00:00
40,40,CVOW-C,17520,17520,34955.38421014817,21007.076842029634,34955.38421014817,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-05-25 08:00:00,2025-12-27 12:00:00,2025-12-27 12:00:00,monopile,40,VA,portsmouth_1,portsmouth_1,2587.0,True,2026-01-01 00:00:00
41,41,Empire Wind 1,26304,26304,31560.729696427436,27355.345939285486,31560.729696427436,2025-01-01 00:00:00,2025-01-01 00:00:00,2025-02-13 20:00:00,2025-08-08 01:00:00,2025-08-08 01:00:00,monopile,40,NY,euro_fab,sbmt,810.0,False,2027-01-01 00:00:00
42,42,Revolution Wind 1 RI,17520,17520,23548.793933759756,18725.75878675195,23548.793933759756,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-02-20 06:00:00,2024-09-08 05:00:00,2024-09-08 05:00:00,monopile,40,RI,argentia,new_london,400.0,False,2026-01-01 00:00:00
43,43,Revolution Wind 1 CT,17520,17520,22607.548347690066,18537.509669538013,22607.548347690066,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-02-12 10:00:00,2024-07-31 00:00:00,2024-07-31 00:00:00,monopile,40,CT,argentia,new_london,304.0,False,2026-01-01 00:00:00
44,44,Vineyard Wind 1,8760,8760,14825.509741755166,9973.101948351034,14825.509741755166,2023-01-01 00:00:00,2023-01-01 00:00:00,2023-02-20 14:00:00,2023-09-10 18:00:00,2023-09-10 18:00:00,monopile,40,MA,halifax,new_bedford,806.0,False,2025-01-01 00:00:00
45,45,South Fork,0,0,3378.4401056128418,675.6880211225684,3378.4401056128418,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-29 04:00:00,2022-05-21 19:00:00,2022-05-21 19:00:00,monopile,40,NY,euro_fab,new_london,132.0,False,2024-01-01 00:00:00
