,time,ahts_vessel:example_ahts_vessel,feeder:example_heavy_feeder_1kit,feeder:example_feeder,towing_vessel:example_towing_vessel,wtiv:example_heavy_lift_vessel,wtiv:example_wtiv,wtiv:example_wtiv_us,port:new_london,port:new_bedford,port:sbmt,port:njwp,port:searsport,port:tradepoint,port:portsmouth,port:salem,port:arthur_kill
110,2031-01-26 08:56:01.173577,4,4,3,10,0,0,0,1,1,1,0,1,1,1,0,0
111,2031-04-26 08:56:01.173577,3,4,3,9,0,0,0,1,1,1,0,1,1,1,0,0
112,2031-06-22 04:54:08.336925,3,4,3,9,1,0,0,1,1,1,0,1,1,1,0,0
113,2031-06-22 04:54:08.336925,3,3,2,9,0,0,0,1,1,0,0,1,1,1,0,0
114,2031-06-22 04:54:08.336925,3,3,2,9,0,0,0,1,1,0,0,1,1,1,0,0
115,2031-09-11 21:37:59.401960,3,3,2,9,1,0,0,1,1,0,0,1,1,1,0,0
116,2031-09-11 21:37:59.401960,3,2,1,9,0,0,0,1,0,0,0,1,1,1,0,0
117,2031-09-11 21:37:59.401960,3,2,2,9,0,0,0,1,0,0,0,1,1,1,0,0
118,2031-09-11 21:37:59.401960,3,2,2,9,0,0,0,1,0,0,0,1,1,1,0,0
119,2031-09-20 04:54:08.336925,3,2,2,9,0,0,0,1,0,0,0,1,1,1,0,1
120,2031-12-03 16:04:33.870387,3,2,2,9,1,0,0,1,0,0,0,1,1,1,0,1
121,2031-12-03 16:04:33.870387,3,3,2,9,1,0,0,1,0,0,0,1,1,1,0,1
122,2031-12-10 21:37:59.401960,3,3,2,9,1,0,0,1,0,0,1,1,1,1,0,1
123,2032-01-01 00:00:00.000000,2,3,2,8,1,0,0,1,0,0,1,0,1,1,0,1
124,2032-01-01 00:00:00.000000,2,3,2,8,1,0,0,1,0,0,1,0,1,1,0,1
125,2032-01-01 00:00:00.000000,2,3,2,8,1,0,0,1,0,0,1,0,1,1,0,1
126,2032-01-01 05:54:57.837240,2,3,2,8,0,0,0,1,0,0,0,0,1,1,0,1
127,2032-01-01 05:54:57.837240,2,3,3,8,0,0,0,1,0,0,0,0,1,1,0,1
128,2032-01-01 05:54:57.837240,2,3,3,8,0,0,0,1,0,0,0,0,1,1,0,1
129,2032-01-01 05:54:57.837240,2,3,3,8,0,0,0,1,0,0,0,0,1,1,0,1
130,2032-03-31 05:54:57.837240,2,3,3,8,0,0,0,1,0,1,0,0,1,1,0,1
131,2032-04-13 13:07:07.657401,2,3,3,8,1,0,0,1,0,1,0,0,1,1,0,1
132,2032-04-13 13:07:07.657401,2,4,3,8,1,0,0,1,0,1,0,0,1,1,0,1
133,2032-04-14 05:33:04.703793,2,3,2,8,0,0,0,1,0,0,0,0,1,1,0,1
134,2032-04-14 05:33:04.703793,2,3,3,8,0,0,0,1,0,0,0,0,1,1,0,1
135,2032-04-14 05:33:04.703793,2,3,3,8,0,0,0,1,0,0,0,0,1,1,0,1
136,2032-04-14 05:33:04.703793,2,3,3,8,0,0,0,1,0,0,0,0,1,1,0,1
137,2032-07-13 05:33:04.703793,2,3,3,8,0,0,0,1,1,0,0,0,1,1,0,1
138,2032-07-24 15:22:02.347154,3,3,3,8,0,0,0,1,1,0,0,0,1,1,0,1
139,2032-07-24 15:22:02.347154,3,3,3,9,0,0,0,1,1,0,0,0,1,1,0,1
140,2032-10-22 15:22:02.347154,2,3,3,8,0,0,0,1,1,0,0,0,1,1,0,1
141,2032-11-03 10:28:13.570014,2,3,3,8,1,0,0,1,1,0,0,0,1,1,0,1
142,2032-11-03 10:28:13.570014,2,3,3,8,1,0,1,1,1,0,0,0,1,1,0,1
143,2032-11-03 10:28:13.570014,2,3,3,8,1,0,1,1,1,0,0,0,1,1,0,1
144,2032-11-04 19:52:51.851935,2,3,3,8,2,0,1,1,1,0,0,0,1,1,0,1
145,2032-11-04 19:52:51.851935,2,4,3,8,2,0,1,1,1,0,0,0,1,1,0,1
146,2032-11-04 19:52:51.851935,2,3,2,8,1,0,1,1,0,0,0,0,1,1,0,1
147,2032-11-04 19:52:51.851935,2,3,3,8,1,0,1,1,0,0,0,0,1,1,0,1
148,2032-11-04 19:52:51.851935,2,3,3,8,1,0,1,1,0,0,0,0,1,1,0,1
149,2032-11-04 19:52:51.851935,2,3,3,8,1,0,1,1,0,0,0,0,1,1,0,1
150,2033-01-01 00:00:00.000000,2,3,3,8,0,0,0,1,0,0,0,0,1,0,0,1
151,2033-02-01 10:28:13.570014,2,3,3,8,0,0,0,1,0,0,1,0,1,0,0,1
152,2033-02-02 19:52:51.851935,2,3,3,8,0,0,0,1,0,1,1,0,1,0,0,1
153,2033-09-09 23:30:25.800127,3,3,3,8,0,0,0,1,0,1,1,0,1,0,0,1
154,2033-09-09 23:30:25.800127,3,3,3,9,0,0,0,1,0,1,1,0,1,0,0,1
155,2033-09-16 13:48:53.357090,3,3,3,9,1,0,0,1,0,1,1,0,1,0,0,1
156,2033-09-16 13:48:53.357090,3,4,3,9,1,0,0,1,0,1,1,0,1,0,0,1
157,2033-09-17 07:22:00.107377,3,4,2,9,0,0,0,1,0,1,0,0,1,0,0,1
158,2033-09-17 07:22:00.107377,3,4,3,9,0,0,0,1,0,1,0,0,1,0,0,1
159,2033-09-17 07:22:00.107377,3,4,3,9,0,0,0,1,0,1,0,0,1,0,0,1
160,2033-09-17 07:22:00.107377,3,4,3,9,0,0,0,1,0,1,0,0,1,0,0,1
161,2033-12-08 23:30:25.800127,3,4,3,9,0,0,0,1,0,1,0,1,1,0,0,1
162,2033-12-16 07:22:00.107377,3,4,3,9,0,0,0,1,1,1,0,1,1,0,0,1
163,2034-01-01 00:00:00.000000,3,4,3,9,0,0,0,1,1,1,0,1,1,0,0,1
164,2034-01-01 00:00:00.000000,3,4,3,9,0,0,0,1,1,1,0,1,1,0,0,1
165,2034-01-01 00:00:00.000000,3,4,3,9,0,0,0,1,1,1,0,1,1,0,0,1
166,2034-01-01 00:00:00.000000,3,4,3,9,0,0,0,1,1,1,0,1,1,0,0,1
167,2034-08-11 04:16:25.047989,3,4,3,9,1,0,0,1,1,1,0,1,1,0,0,1
168,2034-08-11 04:16:25.047989,3,4,2,9,0,0,0,1,1,1,0,1,1,0,0,0
169,2034-08-11 04:16:25.047989,3,4,3,9,0,0,0,1,1,1,0,1,1,0,0,0
170,2034-08-11 04:16:25.047989,3,4,3,9,0,0,0,1,1,1,0,1,1,0,0,0
171,2034-11-09 04:16:25.047989,3,4,3,9,0,0,0,1,1,1,1,1,1,0,0,0
172,2034-11-24 11:48:34.354761,4,4,3,9,0,0,0,1,1,1,1,1,1,0,0,0
173,2034-11-24 11:48:34.354761,4,4,3,10,0,0,0,1,1,1,1,1,1,0,0,0
174,2035-01-01 00:00:00.000000,4,4,3,10,0,0,0,1,1,1,1,1,1,0,0,0
175,2035-01-01 00:00:00.000000,4,4,3,10,0,0,0,1,1,1,1,1,1,0,0,0
176,2035-01-01 00:00:00.000000,4,4,3,10,0,0,0,1,1,1,1,1,1,0,0,0
177,2035-02-22 11:48:34.354761,4,4,3,10,0,0,0,1,1,1,1,1,1,0,1,0
178,2035-05-16 04:11:37.077572,4,4,3,10,1,0,0,1,1,1,1,1,1,0,1,0
179,2035-05-16 04:11:37.077572,4,3,2,10,0,0,0,1,1,0,1,1,1,0,1,0
180,2035-05-16 04:11:37.077572,4,3,2,10,0,0,0,1,1,0,1,1,1,0,1,0
181,2035-05-16 12:32:03.695369,4,3,2,10,1,0,0,1,1,0,1,1,1,0,1,0
182,2035-05-16 12:32:03.695369,4,3,1,10,0,0,0,1,1,0,0,1,1,0,1,0
183,2035-05-16 12:32:03.695369,4,3,2,10,0,0,0,1,1,0,0,1,1,0,1,0
184,2035-05-16 12:32:03.695369,4,3,2,10,0,0,0,1,1,0,0,1,1,0,1,0
185,2035-08-14 04:11:37.077572,4,3,2,10,0,0,0,1,1,0,0,1,1,1,1,0
186,2035-08-14 12:32:03.695369,4,3,2,10,0,0,0,1,1,0,0,1,1,1,1,1
187,2035-12-18 12:23:39.119276,4,3,2,10,1,0,0,1,1,0,0,1,1,1,1,1
188,2035-12-18 12:23:39.119276,4,4,2,10,1,0,0,1,1,0,0,1,1,1,1,1
189,2036-02-19 13:07:35.220937,4,4,2,10,1,0,1,1,1,0,0,1,1,1,1,1
190,2036-02-19 13:07:35.220937,4,4,3,10,1,0,1,1,1,0,0,1,1,1,1,1
191,2036-02-19 13:07:35.220937,4,4,3,10,1,0,1,1,1,0,0,1,1,1,1,1
192,2036-02-19 13:07:35.220937,4,4,3,10,1,0,1,1,1,0,0,1,1,1,1,1
193,2036-05-19 13:07:35.220937,4,3,2,10,0,0,0,1,1,0,0,1,1,1,1,1
194,2036-08-19 04:14:49.760455,4,3,2,10,1,0,0,1,1,0,0,1,1,1,1,1
195,2036-08-24 20:37:11.095471,4,3,1,10,0,0,0,1,1,0,0,1,1,0,1,1
196,2036-08-24 20:37:11.095471,4,3,2,10,0,0,0,1,1,0,0,1,1,0,1,1
197,2036-08-24 20:37:11.095471,4,3,2,10,0,0,0,1,1,0,0,1,1,0,1,1
198,2036-09-16 05:28:55.060533,4,3,2,10,1,0,0,1,1,0,0,1,1,0,1,1
199,2036-09-16 05:28:55.060533,4,4,2,10,1,0,0,1,1,0,0,1,1,0,1,1
200,2036-09-25 10:57:02.345816,4,4,2,10,1,0,1,1,1,0,0,1,1,0,1,1
201,2036-09-25 10:57:02.345816,4,4,3,10,1,0,1,1,1,0,0,1,1,0,1,1
202,2036-09-25 10:57:02.345816,4,4,3,10,1,0,1,1,1,0,0,1,1,0,1,1
203,2036-09-25 10:57:02.345816,4,4,3,10,1,0,1,1,1,0,0,1,1,0,1,1
204,2036-11-22 20:37:11.095471,4,4,3,10,0,0,0,1,1,0,0,1,1,0,1,1
205,2036-12-24 10:57:02.345816,4,4,3,10,0,0,0,1,1,1,0,1,1,0,1,1
206,2037-01-01 00:00:00.000000,4,4,3,10,0,0,0,1,1,1,0,1,1,0,1,1
207,2037-06-23 20:44:49.693100,4,4,3,10,1,0,0,1,1,1,0,1,1,0,1,1
208,2037-07-11 10:32:13.473852,4,3,2,10,0,0,0,1,1,1,0,1,0,0,1,1
209,2037-07-11 10:32:13.473852,4,3,3,10,0,0,0,1,1,1,0,1,0,0,1,1
210,2037-07-11 10:32:13.473852,4,3,3,10,0,0,0,1,1,1,0,1,0,0,1,1
211,2037-07-29 23:30:04.597118,4,3,3,10,1,0,0,1,1,1,0,1,0,0,1,1
212,2037-07-29 23:30:04.597118,4,4,3,10,1,0,0,1,1,1,0,1,0,0,1,1
213,2037-07-29 23:30:04.597118,4,3,2,10,0,0,0,1,0,1,0,1,0,0,1,1
214,2037-07-29 23:30:04.597118,4,3,3,10,0,0,0,1,0,1,0,1,0,0,1,1
215,2037-07-29 23:30:04.597118,4,3,3,10,0,0,0,1,0,1,0,1,0,0,1,1
216,2037-07-29 23:30:04.597118,4,3,3,10,0,0,0,1,0,1,0,1,0,0,1,1
217,2037-10-01 10:27:08.905354,4,3,3,10,1,0,0,1,0,1,0,1,0,0,1,1
218,2037-10-01 10:27:08.905354,4,3,3,10,1,0,1,1,0,1,0,1,0,0,1,1
219,2037-10-01 10:27:08.905354,4,3,3,10,1,0,1,1,0,1,0,1,0,0,1,1
220,2037-10-09 10:32:13.473852,4,3,3,10,1,0,1,1,0,1,0,1,0,1,1,1
221,2037-10-27 23:30:04.597118,4,3,3,10,1,0,1,1,0,1,0,1,1,1,1,1
222,2037-12-30 10:27:08.905354,4,3,3,10,1,0,1,1,0,1,1,1,1,1,1,1
223,2040-03-24 09:38:02.011628,4,3,3,10,2,0,1,1,0,1,1,1,1,1,1,1
224,2040-03-24 09:38:02.011628,4,4,3,10,2,0,1,1,0,1,1,1,1,1,1,1
225,2040-03-24 16:27:24.623116,4,3,2,10,1,0,1,1,0,1,1,1,0,1,1,1
226,2040-03-24 16:27:24.623116,4,3,3,10,1,0,1,1,0,1,1,1,0,1,1,1
227,2040-03-24 16:27:24.623116,4,3,3,10,1,0,1,1,0,1,1,1,0,1,1,1
228,2040-03-24 16:27:24.623116,4,3,3,10,1,0,1,1,0,1,1,1,0,1,1,1
229,2040-06-22 16:27:24.623116,4,3,3,10,1,0,1,1,1,1,1,1,0,1,1,1
230,2040-08-08 15:06:49.225765,4,3,3,10,2,0,1,1,1,1,1,1,0,1,1,1
231,2040-08-08 15:06:49.225765,4,4,3,10,2,0,1,1,1,1,1,1,0,1,1,1
232,2040-08-08 15:06:49.225765,4,4,2,10,1,0,1,1,1,1,0,1,0,1,1,1
233,2040-08-08 15:06:49.225765,4,4,3,10,1,0,1,1,1,1,0,1,0,1,1,1
234,2040-08-08 15:06:49.225765,4,4,3,10,1,0,1,1,1,1,0,1,0,1,1,1
235,2040-08-08 15:06:49.225765,4,4,3,10,1,0,1,1,1,1,0,1,0,1,1,1
236,2040-11-06 15:06:49.225765,4,4,3,10,1,0,1,1,1,1,0,1,1,1,1,1
237,2041-05-07 06:57:51.209813,4,4,3,10,2,0,1,1,1,1,0,1,1,1,1,1
238,2041-05-07 06:57:51.209813,4,4,2,10,1,0,1,1,1,1,0,1,1,0,1,1
239,2041-05-07 06:57:51.209813,4,4,3,10,1,0,1,1,1,1,0,1,1,0,1,1
240,2041-05-07 06:57:51.209813,4,4,3,10,1,0,1,1,1,1,0,1,1,0,1,1
241,2041-08-05 06:57:51.209813,4,4,3,10,1,0,1,1,1,1,1,1,1,0,1,1
242,2041-09-27 22:27:31.295755,4,4,3,10,2,0,1,1,1,1,1,1,1,0,1,1
243,2041-11-08 21:53:17.929860,4,4,2,10,1,0,1,1,1,1,0,1,1,0,1,1
244,2041-11-08 21:53:17.929860,4,4,3,10,1,0,1,1,1,1,0,1,1,0,1,1
245,2041-11-08 21:53:17.929860,4,4,3,10,1,0,1,1,1,1,0,1,1,0,1,1
246,2042-02-06 21:53:17.929860,4,4,3,10,1,0,1,1,1,1,0,1,1,1,1,1
247,2042-07-15 20:20:41.391239,4,4,3,10,2,0,1,1,1,1,0,1,1,1,1,1
248,2042-07-15 20:20:41.391239,4,4,3,10,2,1,1,1,1,1,0,1,1,1,1,1
249,2042-07-15 20:20:41.391239,4,4,4,10,2,1,1,1,1,1,0,1,1,1,1,1
250,2042-07-15 20:20:41.391239,4,4,4,10,2,1,1,1,1,1,0,1,1,1,1,1
251,2042-10-13 20:20:41.391239,4,4,3,10,1,0,1,1,1,1,0,1,1,1,1,1
252,2043-07-08 05:42:16.136901,4,4,3,10,2,0,1,1,1,1,0,1,1,1,1,1
253,2043-07-08 05:42:16.136901,4,4,3,10,2,1,1,1,1,1,0,1,1,1,1,1
254,2043-07-08 05:42:16.136901,4,4,4,10,2,1,1,1,1,1,0,1,1,1,1,1
255,2043-07-08 05:42:16.136901,4,4,4,10,2,1,1,1,1,1,0,1,1,1,1,1
256,2043-10-06 05:42:16.136901,4,4,3,10,1,0,1,1,1,1,0,1,1,1,1,1
257,2044-06-29 13:21:28.656534,4,4,3,10,2,0,1,1,1,1,0,1,1,1,1,1
258,2044-06-29 13:21:28.656534,4,4,3,10,2,1,1,1,1,1,0,1,1,1,1,1
259,2044-06-29 13:21:28.656534,4,4,4,10,2,1,1,1,1,1,0,1,1,1,1,1
260,2044-06-29 13:21:28.656534,4,4,4,10,2,1,1,1,1,1,0,1,1,1,1,1
261,2044-09-27 13:21:28.656534,4,4,4,10,2,1,1,1,1,1,1,1,1,1,1,1
