,index,name,Initialized,Started,FoundationFinished,TurbineStart,Finished,Date Initialized,Date Started,Date TurbineStart,Date FoundationFinished,Date Finished,substructure,depth,location,foundation_port,turbine_port,capacity,us_wtiv,estimated_cod
0,0,NY-NJ Project 19,122736,128376.31545018588,129897.11117998182,128680.47459614507,132472.18734613276,2037-01-01 00:00:00,2037-08-24 01:00:00,2037-09-05 17:00:00,2037-10-26 10:00:00,2038-02-10 17:00:00,monopile,40,NY,njwp,njwp,1000,False,2038-01-01 00:00:00
1,1,NY-NJ Project 18,105192,122138.16425665983,123620.45380381183,122434.62216609024,126216.31545018588,2035-01-01 00:00:00,2036-12-07 03:00:00,2036-12-19 11:00:00,2037-02-06 21:00:00,2037-05-26 01:00:00,monopile,40,NJ,njwp,njwp,1000,False,2036-01-01 00:00:00
2,2,NY-NJ Project 15,96432,115900.10037460095,117382.20019838748,116196.52033935826,119978.16425665983,2034-01-01 00:00:00,2036-03-22 05:00:00,2036-04-03 13:00:00,2036-05-22 23:00:00,2036-09-08 03:00:00,monopile,40,NJ,njwp,njwp,1000,False,2035-01-01 00:00:00
3,3,NY-NJ Project 17,105192,107867.79505840561,110832.45675700002,108460.7273981245,113740.10037460095,2035-01-01 00:00:00,2035-04-22 12:00:00,2035-05-17 05:00:00,2035-08-24 01:00:00,2035-12-23 05:00:00,monopile,40,NJ,njwp,njwp,1000,True,2036-01-01 00:00:00
4,4,NE Project 11,96432,96432.0,113214.4904484697,99792.10450487277,113232.52252436381,2034-01-01 00:00:00,2034-01-01 00:00:00,2034-05-21 01:00:00,2035-12-01 07:00:00,2035-12-02 01:00:00,jacket,40,MA,new_bedford,new_bedford,2500,False,2035-01-01 00:00:00
5,5,NY-NJ Project 16,105192,106433.6455241224,107867.79505840561,106720.47543097904,110493.08881479884,2035-01-01 00:00:00,2035-02-21 18:00:00,2035-03-05 17:00:00,2035-04-22 12:00:00,2035-08-09 22:00:00,monopile,40,NY,sbmt,sbmt,1000,True,2036-01-01 00:00:00
6,6,Mid-Atlantic Project 10,96432,104728.94752301688,106433.6455241224,105069.88712323798,108993.68539501785,2034-01-01 00:00:00,2034-12-12 17:00:00,2034-12-26 22:00:00,2035-02-21 18:00:00,2035-06-08 10:00:00,monopile,40,NC,portsmouth,portsmouth,1000,False,2035-01-01 00:00:00
7,7,NY-NJ Project 14,96432,98766.12598137665,100341.75454439121,99081.25169397956,102890.55493511488,2034-01-01 00:00:00,2034-04-08 07:00:00,2034-04-21 10:00:00,2034-06-12 22:00:00,2034-09-27 03:00:00,monopile,40,NY,njwp,njwp,1000,False,2035-01-01 00:00:00
8,8,Mid-Atlantic Project 9,87672,87672.0,95187.60575885235,89175.12115177047,102568.94752301688,2033-01-01 00:00:00,2033-01-01 00:00:00,2033-03-04 16:00:00,2033-11-10 04:00:00,2034-09-13 17:00:00,monopile,40,NC,portsmouth,portsmouth,2500,True,2034-01-01 00:00:00
9,9,NE Project 10,78888,83544.36731865403,100608.30954298921,83544.36731865403,100608.30954298921,2032-01-01 00:00:00,2032-07-13 01:00:00,2032-07-13 01:00:00,2034-06-24 01:00:00,2034-06-24 01:00:00,semisub,800,MA,salem,salem,1000,False,2033-01-01 00:00:00
10,10,NY-NJ Project 12,70128,86490.01488290506,90194.42227807299,87230.89636193865,96606.12598137665,2031-01-01 00:00:00,2032-11-12 19:00:00,2032-12-13 15:00:00,2033-04-16 03:00:00,2034-01-08 07:00:00,monopile,40,NJ,njwp,njwp,2500,False,2032-01-01 00:00:00
11,11,NE Project 9,78888,78888.0,92775.50716670197,78888.0,92775.50716670197,2032-01-01 00:00:00,2032-01-01 00:00:00,2032-01-01 00:00:00,2033-08-01 16:00:00,2033-08-01 16:00:00,semisub,800,RI,searsport,searsport,800,False,2033-01-01 00:00:00
12,12,NY-NJ Project 13,78888,81875.0027296971,84056.30026286597,82311.26223633088,87928.14561500473,2032-01-01 00:00:00,2032-05-04 12:00:00,2032-05-22 16:00:00,2032-08-03 09:00:00,2033-01-11 17:00:00,monopile,40,NY,sbmt,sbmt,1500,True,2033-01-01 00:00:00
13,13,NY-NJ Project 9,70128,78251.87044823864,80508.28053311237,78703.15246521338,84330.01488290506,2031-01-01 00:00:00,2031-12-05 12:00:00,2031-12-24 08:00:00,2032-03-08 13:00:00,2032-08-14 19:00:00,monopile,40,NJ,njwp,njwp,1500,False,2032-01-01 00:00:00
14,14,Mid-Atlantic Project 8,70128,80211.48355217419,81679.87832239439,80505.16250621823,83571.95081252485,2031-01-01 00:00:00,2032-02-25 04:00:00,2032-03-08 10:00:00,2032-04-26 08:00:00,2032-07-14 04:00:00,monopile,40,MD,tradepoint,tradepoint,800,False,2032-01-01 00:00:00
15,15,NE Project 8,61368,71503.93365932701,81384.36731865403,71503.93365932701,81384.36731865403,2030-01-01 00:00:00,2031-02-27 08:00:00,2031-02-27 08:00:00,2032-04-14 01:00:00,2032-04-14 01:00:00,gbf,40,MA,salem,salem,1000,False,2031-01-01 00:00:00
16,16,NY-NJ Project 11,70128,75455.16522421468,77650.77332899535,75894.28684517082,79715.0027296971,2031-01-01 00:00:00,2031-08-11 00:00:00,2031-08-29 07:00:00,2031-11-10 11:00:00,2032-02-04 12:00:00,monopile,40,NY,sbmt,sbmt,1000,True,2032-01-01 00:00:00
17,17,Mid-Atlantic Project 6,70128,74795.66740978874,76498.79298118658,75136.29252406831,79052.08424049985,2031-01-01 00:00:00,2031-07-14 12:00:00,2031-07-28 17:00:00,2031-09-23 11:00:00,2032-01-07 21:00:00,monopile,40,NC,portsmouth,portsmouth,1000,False,2032-01-01 00:00:00
18,18,Mid-Atlantic Project 7,70128,77445.91151193768,77732.93018158706,77503.31524586756,78051.48355217419,2031-01-01 00:00:00,2031-11-01 22:00:00,2031-11-04 08:00:00,2031-11-13 21:00:00,2031-11-27 04:00:00,monopile,40,MD,tradepoint,tradepoint,100,False,2032-01-01 00:00:00
19,19,NY-NJ Project 10,70128,73295.16522421468,74916.36090260923,73619.4043598936,77445.91151193768,2031-01-01 00:00:00,2031-05-13 00:00:00,2031-05-26 12:00:00,2031-07-19 13:00:00,2031-11-01 22:00:00,monopile,40,NY,arthur_kill,arthur_kill,1000,False,2032-01-01 00:00:00
20,20,NY-NJ Project 8,70128,70128.0,73138.44426461606,70730.08885292322,76091.87044823864,2031-01-01 00:00:00,2031-01-01 00:00:00,2031-01-26 03:00:00,2031-05-06 11:00:00,2031-09-06 12:00:00,monopile,40,NJ,njwp,njwp,1000,True,2032-01-01 00:00:00
21,21,NE Project 7,52608,69335.0163551559,74779.23489690213,70427.14656608246,74795.66740978874,2029-01-01 00:00:00,2030-11-29 00:00:00,2031-01-13 12:00:00,2031-07-13 20:00:00,2031-07-14 12:00:00,jacket,40,MA,new_bedford,new_bedford,800,False,2030-01-01 00:00:00
22,22,NY-NJ Project 7,61368,67175.0163551559,69640.44311453447,67668.10170703162,73295.16522421468,2030-01-01 00:00:00,2030-08-31 00:00:00,2030-09-20 13:00:00,2030-12-11 17:00:00,2031-05-13 00:00:00,monopile,40,NY,sbmt,sbmt,1500,False,2031-01-01 00:00:00
23,23,NY-NJ Project 5,61368,61368.0,65901.92978758262,62274.78595751652,70301.85137212517,2030-01-01 00:00:00,2030-01-01 00:00:00,2030-02-07 19:00:00,2030-07-08 22:00:00,2031-01-08 06:00:00,monopile,40,NY,arthur_kill,arthur_kill,1500,True,2031-01-01 00:00:00
24,24,NE Project 3,61368,61368.0,69343.93365932701,61368.0,69343.93365932701,2030-01-01 00:00:00,2030-01-01 00:00:00,2030-01-01 00:00:00,2030-11-29 08:00:00,2030-11-29 08:00:00,gbf,40,CT,salem,salem,800,False,2029-01-01 00:00:00
25,25,NY-NJ Project 6,61368,61368.0,63721.03196718972,61838.60639343794,67481.74634383518,2030-01-01 00:00:00,2030-01-01 00:00:00,2030-01-20 15:00:00,2030-04-09 02:00:00,2030-09-12 18:00:00,monopile,40,NJ,njwp,njwp,1500,False,2031-01-01 00:00:00
26,26,NE Project 6,52608,63721.03196718972,67158.58384226928,64411.828844782955,67175.0163551559,2029-01-01 00:00:00,2030-04-09 02:00:00,2030-05-07 20:00:00,2030-08-30 07:00:00,2030-08-31 00:00:00,jacket,40,MA,new_bedford,new_bedford,500,False,2030-01-01 00:00:00
27,27,NE Project 5,52608,55118.627481677984,60562.84602342421,56210.75769260455,60579.27853631083,2029-01-01 00:00:00,2029-04-15 15:00:00,2029-05-31 03:00:00,2029-11-28 11:00:00,2029-11-29 04:00:00,jacket,40,MA,new_bedford,new_bedford,800,False,2030-01-01 00:00:00
28,28,Mid-Atlantic Project 4,52608,52608.0,54104.53618200192,52907.30723640038,56692.70755303351,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-01-13 12:00:00,2029-03-04 09:00:00,2029-06-20 05:00:00,monopile,40,VA,portsmouth,portsmouth,1000,False,2030-01-01 00:00:00
29,29,Mid-Atlantic Project 5,52608,52608.0,53725.54428165057,52831.50885633011,55118.627481677984,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-01-10 08:00:00,2029-02-16 14:00:00,2029-04-15 15:00:00,monopile,40,MD,tradepoint,tradepoint,600,False,2030-01-01 00:00:00
30,30,NY-NJ Project 4,43824,43824.0,47731.075344596546,44605.41506891931,51446.329005459615,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-02-02 14:00:00,2028-06-11 20:00:00,2028-11-13 15:00:00,monopile,40,NY,new_london,new_london,1000,True,2029-01-01 00:00:00
31,31,NE Project 4,43824,43824.0,46313.00905353445,43824.0,46313.00905353445,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-01-01 00:00:00,2028-04-13 18:00:00,2028-04-13 18:00:00,semisub,800,ME,searsport,searsport,100,False,2029-01-01 00:00:00
32,32,Mid-Atlantic Project 1,26304,26304.0,33507.00679909052,27744.601359818105,40572.37015527957,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-03-02 01:00:00,2026-10-28 04:00:00,2027-08-18 13:00:00,monopile,40,VA,portsmouth,portsmouth,2500,True,2027-01-01 00:00:00
33,33,Mid-Atlantic Project 3,35064,35064.0,36555.97400839592,35362.394801679184,38431.04009369371,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-01-13 11:00:00,2027-03-04 04:00:00,2027-05-21 08:00:00,monopile,40,MD,tradepoint,tradepoint,800,False,2028-01-01 00:00:00
34,34,NY-NJ Project 3,35064,35064.0,36226.594996957676,35296.518999391534,38343.429049878,2027-01-01 00:00:00,2027-01-01 00:00:00,2027-01-10 17:00:00,2027-02-18 11:00:00,2027-05-17 16:00:00,monopile,40,NY,sbmt,sbmt,800,False,2028-01-01 00:00:00
35,35,NY-NJ Project 2,26304,26304.0,28560.41008487373,26755.282016974747,32382.144434666414,2026-01-01 00:00:00,2026-01-01 00:00:00,2026-01-19 20:00:00,2026-04-05 01:00:00,2026-09-11 07:00:00,monopile,40,NJ,njwp,njwp,1500,False,2027-01-01 00:00:00
36,36,Mid-Atlantic Project 2,26304,28560.41008487373,28982.584873997213,28644.845042698427,29480.557001379624,2026-01-01 00:00:00,2026-04-05 01:00:00,2026-04-08 13:00:00,2026-04-22 15:00:00,2026-05-13 09:00:00,monopile,40,MD,tradepoint,tradepoint,200,False,2027-01-01 00:00:00
37,37,NE Project 2,8760,8760.0,10006.83207070067,9009.366414140133,12295.63726923849,2024-01-01 00:00:00,2024-01-01 00:00:00,2024-01-11 10:00:00,2024-02-21 23:00:00,2024-05-27 08:00:00,monopile,40,RI/CT,new_london,new_london,700,False,2025-01-01 00:00:00
