,time,ahts_vessel:example_ahts_vessel,feeder:example_heavy_feeder_1kit,feeder:example_feeder,towing_vessel:example_towing_vessel,wtiv:example_heavy_lift_vessel,wtiv:example_wtiv,wtiv:example_wtiv_us,port:new_london,port:new_bedford,port:sbmt,port:njwp,port:searsport,port:tradepoint,port:portsmouth,port:salem,port:arthur_kill
135,2032-05-11 01:49:06.402373,0,4,3,8,0,0,1,1,1,0,0,0,1,0,0,1
136,2032-05-11 01:49:06.402373,0,4,3,8,0,1,1,1,1,0,0,0,1,0,0,1
137,2032-05-11 01:49:06.402373,0,4,4,8,0,1,1,1,1,0,0,0,1,0,0,1
138,2032-05-11 01:49:06.402373,0,4,4,8,0,1,1,1,1,0,0,0,1,0,0,1
139,2032-05-11 01:49:06.402373,0,4,4,8,0,1,1,1,1,0,0,0,1,0,0,1
140,2032-08-16 23:52:33.908807,0,3,3,8,0,0,1,1,0,0,0,0,1,0,0,1
141,2032-08-16 23:52:33.908807,0,3,3,8,0,1,1,1,0,0,0,0,1,0,0,1
142,2032-08-16 23:52:33.908807,0,3,4,8,0,1,1,1,0,0,0,0,1,0,0,1
143,2032-08-16 23:52:33.908807,0,3,4,8,0,1,1,1,0,0,0,0,1,0,0,1
144,2032-10-24 19:22:02.347154,1,3,4,8,0,1,1,1,0,0,0,0,1,0,0,1
145,2032-10-24 19:22:02.347154,1,3,4,9,0,1,1,1,0,0,0,0,1,0,0,1
146,2032-11-07 01:49:06.402373,1,3,4,9,0,1,1,1,0,1,0,0,1,0,0,1
147,2032-11-20 01:22:22.135148,1,3,3,9,0,0,1,1,0,1,0,0,1,0,0,0
148,2032-11-29 23:52:46.268709,1,3,3,9,0,0,2,1,0,1,0,0,1,0,0,0
149,2032-11-29 23:52:46.268709,1,3,3,9,0,0,2,1,0,1,0,0,1,0,0,0
150,2033-01-01 00:00:00.000000,1,3,3,9,0,0,2,1,0,1,0,0,1,0,0,0
151,2033-02-12 23:52:33.908807,1,3,3,9,0,0,2,1,0,1,0,0,1,1,0,0
152,2033-04-22 19:22:02.347154,0,3,3,8,0,0,2,1,0,1,0,0,1,1,0,0
153,2033-05-28 23:52:46.268709,0,3,3,8,0,0,2,1,0,1,1,0,1,1,0,0
154,2033-07-02 14:54:48.914535,0,2,2,8,0,0,1,1,0,0,1,0,1,1,0,0
155,2033-07-02 14:54:48.914535,0,3,2,8,0,0,1,1,0,0,1,0,1,1,0,0
156,2033-07-03 07:20:45.960926,0,3,2,8,0,1,1,1,0,0,1,0,1,1,0,0
157,2033-07-03 07:20:45.960926,0,3,3,8,0,1,1,1,0,0,1,0,1,1,0,0
158,2033-07-03 07:20:45.960926,0,3,3,8,0,1,1,1,0,0,1,0,1,1,0,0
159,2033-07-03 07:20:45.960926,0,3,3,8,0,1,1,1,0,0,1,0,1,1,0,0
160,2033-08-09 16:17:49.622532,0,3,2,8,0,0,1,1,0,0,0,0,1,1,0,0
161,2033-08-09 16:17:49.622532,0,3,2,8,0,1,1,1,0,0,0,0,1,1,0,0
162,2033-08-09 16:17:49.622532,0,3,3,8,0,1,1,1,0,0,0,0,1,1,0,0
163,2033-08-09 16:17:49.622532,0,3,3,8,0,1,1,1,0,0,0,0,1,1,0,0
164,2033-09-09 23:30:25.800127,1,3,3,8,0,1,1,1,0,0,0,0,1,1,0,0
165,2033-09-09 23:30:25.800127,1,3,3,9,0,1,1,1,0,0,0,0,1,1,0,0
166,2033-12-30 07:20:45.960926,1,3,3,9,0,1,1,1,1,0,0,0,1,1,0,0
167,2034-01-01 00:00:00.000000,1,3,3,9,0,1,1,1,1,0,0,0,1,1,0,0
168,2034-01-01 00:00:00.000000,1,3,3,9,0,1,1,1,1,0,0,0,1,1,0,0
169,2034-01-01 00:00:00.000000,1,3,3,9,0,1,1,1,1,0,0,0,1,1,0,0
170,2034-01-01 00:00:00.000000,1,3,3,9,0,1,1,1,1,0,0,0,1,1,0,0
171,2034-01-07 02:56:38.697497,1,2,2,9,0,0,1,1,1,0,0,0,0,1,0,0
172,2034-01-07 02:56:38.697497,1,3,2,9,0,0,1,1,1,0,0,0,0,1,0,0
173,2034-02-05 16:17:49.622532,1,3,2,9,0,0,1,1,1,0,0,0,0,1,0,1
174,2034-02-20 22:11:33.627449,1,3,2,9,0,0,2,1,1,0,0,0,0,1,0,1
175,2034-02-20 22:11:33.627449,1,3,3,9,0,0,2,1,1,0,0,0,0,1,0,1
176,2034-02-20 22:11:33.627449,1,3,3,9,0,0,2,1,1,0,0,0,0,1,0,1
177,2034-02-20 22:11:33.627449,1,3,3,9,0,0,2,1,1,0,0,0,0,1,0,1
178,2034-03-08 23:30:25.800127,1,3,3,9,0,0,2,1,1,0,0,1,0,1,0,1
179,2034-05-23 04:09:16.774451,1,3,3,9,0,0,1,1,1,0,0,1,0,0,0,1
180,2034-05-23 04:09:16.774451,1,4,3,9,0,0,1,1,1,0,0,1,0,0,0,1
181,2034-05-23 04:09:16.774451,1,4,3,9,0,1,1,1,1,0,0,1,0,0,0,1
182,2034-05-23 04:09:16.774451,1,4,4,9,0,1,1,1,1,0,0,1,0,0,0,1
183,2034-05-23 04:09:16.774451,1,4,4,9,0,1,1,1,1,0,0,1,0,0,0,1
184,2034-05-23 04:09:16.774451,1,4,4,9,0,1,1,1,1,0,0,1,0,0,0,1
185,2034-07-03 12:19:43.114747,1,3,3,9,0,0,1,1,0,0,0,1,0,0,0,1
186,2034-07-03 12:19:43.114747,1,3,3,9,0,1,1,1,0,0,0,1,0,0,0,1
187,2034-07-03 12:19:43.114747,1,3,4,9,0,1,1,1,0,0,0,1,0,0,0,1
188,2034-07-03 12:19:43.114747,1,3,4,9,0,1,1,1,0,0,0,1,0,0,0,1
189,2034-08-19 22:11:33.627449,1,3,4,9,0,1,1,1,0,1,0,1,0,0,0,1
190,2034-11-19 04:09:16.774451,1,3,4,9,0,1,1,1,0,1,0,1,1,0,0,1
191,2034-12-30 12:19:43.114747,1,3,4,9,0,1,1,1,0,1,1,1,1,0,0,1
192,2035-01-01 00:00:00.000000,1,3,4,9,0,1,1,1,0,1,1,1,1,0,0,1
193,2035-01-01 00:00:00.000000,1,3,4,9,0,1,1,1,0,1,1,1,1,0,0,1
194,2035-01-01 00:00:00.000000,1,3,4,9,0,1,1,1,0,1,1,1,1,0,0,1
195,2035-05-28 06:48:34.354761,2,3,4,9,0,1,1,1,0,1,1,1,1,0,0,1
196,2035-05-28 06:48:34.354761,2,3,4,10,0,1,1,1,0,1,1,1,1,0,0,1
197,2035-11-24 06:48:34.354761,2,3,4,10,0,1,1,1,0,1,1,1,1,0,1,1
198,2036-06-19 05:20:53.852023,2,3,3,10,0,0,1,1,0,1,0,1,1,0,1,1
199,2036-06-19 05:20:53.852023,2,3,3,10,0,0,2,1,0,1,0,1,1,0,1,1
200,2036-06-19 05:20:53.852023,2,3,3,10,0,0,2,1,0,1,0,1,1,0,1,1
201,2036-12-16 05:20:53.852023,2,3,3,10,0,0,2,1,0,1,0,1,1,1,1,1
202,2037-01-01 00:00:00.000000,2,3,3,10,0,0,2,1,0,1,0,1,1,1,1,1
203,2037-03-20 20:13:36.827692,2,2,2,10,0,0,1,1,0,0,0,1,1,1,1,1
204,2037-03-20 20:13:36.827692,2,3,2,10,0,0,1,1,0,0,0,1,1,1,1,1
205,2037-03-21 14:15:32.300911,2,3,2,10,0,1,1,1,0,0,0,1,1,1,1,1
206,2037-03-21 14:15:32.300911,2,3,3,10,0,1,1,1,0,0,0,1,1,1,1,1
207,2037-03-21 14:15:32.300911,2,3,3,10,0,1,1,1,0,0,0,1,1,1,1,1
208,2037-03-21 14:15:32.300911,2,3,3,10,0,1,1,1,0,0,0,1,1,1,1,1
209,2037-09-16 12:06:38.141017,2,2,2,10,0,0,1,1,0,0,0,1,0,1,1,1
210,2037-09-16 12:06:38.141017,2,2,2,10,0,1,1,1,0,0,0,1,0,1,1,1
211,2037-09-16 12:06:38.141017,2,2,3,10,0,1,1,1,0,0,0,1,0,1,1,1
212,2037-09-16 12:06:38.141017,2,2,3,10,0,1,1,1,0,0,0,1,0,1,1,1
213,2037-09-17 14:15:32.300911,2,2,3,10,0,1,1,1,1,0,0,1,0,1,1,1
214,2037-10-30 01:31:03.151811,2,2,2,10,0,0,1,1,1,0,0,1,0,0,1,1
215,2037-10-30 01:31:03.151811,2,3,2,10,0,0,1,1,1,0,0,1,0,0,1,1
216,2037-10-30 01:31:03.151811,2,3,2,10,0,0,2,1,1,0,0,1,0,0,1,1
217,2037-10-30 01:31:03.151811,2,3,3,10,0,0,2,1,1,0,0,1,0,0,1,1
218,2037-10-30 01:31:03.151811,2,3,3,10,0,0,2,1,1,0,0,1,0,0,1,1
219,2037-10-30 01:31:03.151811,2,3,3,10,0,0,2,1,1,0,0,1,0,0,1,1
220,2038-03-15 12:06:38.141017,2,3,3,10,0,0,2,1,1,0,1,1,0,0,1,1
221,2038-04-28 01:31:03.151811,2,3,3,10,0,0,2,1,1,1,1,1,0,0,1,1
222,2038-06-01 04:19:35.763660,2,2,2,10,0,0,1,1,1,0,1,1,0,0,1,1
223,2038-06-01 04:19:35.763660,2,3,2,10,0,0,1,1,1,0,1,1,0,0,1,1
224,2038-06-01 04:19:35.763660,2,3,2,10,0,1,1,1,1,0,1,1,0,0,1,1
225,2038-06-01 04:19:35.763660,2,3,3,10,0,1,1,1,1,0,1,1,0,0,1,1
226,2038-06-01 04:19:35.763660,2,3,3,10,0,1,1,1,1,0,1,1,0,0,1,1
227,2038-06-01 04:19:35.763660,2,3,3,10,0,1,1,1,1,0,1,1,0,0,1,1
228,2038-08-11 19:20:54.397748,2,3,2,10,0,0,1,1,1,0,0,1,0,0,1,1
229,2038-08-11 19:20:54.397748,2,3,2,10,0,1,1,1,1,0,0,1,0,0,1,1
230,2038-08-11 19:20:54.397748,2,3,3,10,0,1,1,1,1,0,0,1,0,0,1,1
231,2038-08-11 19:20:54.397748,2,3,3,10,0,1,1,1,1,0,0,1,0,0,1,1
232,2038-09-30 19:35:20.860293,2,3,3,10,1,1,1,1,1,0,0,1,0,0,1,1
233,2038-09-30 19:35:20.860293,2,4,3,10,1,1,1,1,1,0,0,1,0,0,1,1
234,2038-10-06 07:14:55.939947,2,4,3,10,1,1,2,1,1,0,0,1,0,0,1,1
235,2038-10-06 07:14:55.939947,2,4,4,10,1,1,2,1,1,0,0,1,0,0,1,1
236,2038-10-06 07:14:55.939947,2,4,4,10,1,1,2,1,1,0,0,1,0,0,1,1
237,2038-10-06 07:14:55.939947,2,4,4,10,1,1,2,1,1,0,0,1,0,0,1,1
238,2038-11-28 04:19:35.763660,2,4,4,10,1,1,2,1,1,0,0,1,1,0,1,1
239,2039-02-07 19:20:54.397748,2,4,4,10,1,1,2,1,1,0,0,1,1,1,1,1
240,2039-04-04 07:14:55.939947,2,4,4,10,1,1,2,1,1,1,0,1,1,1,1,1
241,2039-05-05 04:10:02.544949,2,4,4,10,2,1,2,1,1,1,0,1,1,1,1,1
242,2039-05-05 04:10:02.544949,2,4,4,10,2,2,2,1,1,1,0,1,1,1,1,1
243,2039-05-05 04:10:02.544949,2,4,5,10,2,2,2,1,1,1,0,1,1,1,1,1
244,2039-05-05 04:10:02.544949,2,4,5,10,2,2,2,1,1,1,0,1,1,1,1,1
245,2039-11-01 04:10:02.544949,2,4,4,10,1,1,2,1,1,1,0,1,1,1,1,1
246,2040-07-14 11:13:15.210411,2,4,4,10,2,1,2,1,1,1,0,1,1,1,1,1
247,2040-07-14 11:13:15.210411,2,4,4,10,2,2,2,1,1,1,0,1,1,1,1,1
248,2040-07-14 11:13:15.210411,2,4,5,10,2,2,2,1,1,1,0,1,1,1,1,1
249,2040-07-14 11:13:15.210411,2,4,5,10,2,2,2,1,1,1,0,1,1,1,1,1
250,2041-01-10 11:13:15.210411,2,4,5,10,1,2,1,1,1,1,0,1,1,1,1,1
251,2041-11-01 13:03:13.020294,2,4,5,10,2,2,1,1,1,1,0,1,1,1,1,1
252,2041-11-01 13:03:13.020294,2,4,5,10,2,2,2,1,1,1,0,1,1,1,1,1
253,2041-11-01 13:03:13.020294,2,4,5,10,2,2,2,1,1,1,0,1,1,1,1,1
254,2042-04-30 13:03:13.020294,2,4,4,10,1,1,2,1,1,1,0,1,1,1,1,1
255,2042-08-27 09:38:04.045958,2,4,4,10,2,1,2,1,1,1,0,1,1,1,1,1
256,2042-08-30 16:42:36.069286,2,4,4,10,2,2,2,1,1,1,0,1,1,1,1,1
257,2042-08-30 16:42:36.069286,2,4,5,10,2,2,2,1,1,1,0,1,1,1,1,1
258,2042-08-30 16:42:36.069286,2,4,5,10,2,2,2,1,1,1,0,1,1,1,1,1
259,2043-02-26 16:42:36.069286,2,4,4,10,1,1,2,1,1,1,0,1,1,1,1,1
260,2043-08-28 05:14:53.708926,2,4,4,10,2,1,2,1,1,1,0,1,1,1,1,1
261,2043-08-28 05:14:53.708926,2,4,4,10,2,2,2,1,1,1,0,1,1,1,1,1
262,2043-08-28 05:14:53.708926,2,4,5,10,2,2,2,1,1,1,0,1,1,1,1,1
263,2043-08-28 05:14:53.708926,2,4,5,10,2,2,2,1,1,1,0,1,1,1,1,1
264,2044-02-24 05:14:53.708926,2,4,5,10,2,2,2,1,1,1,1,1,1,1,1,1
