,index,name,Initialized,Started,Finished,FoundationFinished,Date Initialized,Date Started,Date FoundationFinished,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
17,17,Hypothetical NE Floating 2,122736,122736.0,140917.56666091114,140917.56666091114,2037-01-01 00:00:00,2037-01-01 00:00:00,2039-01-28 14:00:00,2039-01-28 14:00:00,semisub,800,CT,salem,1500,False,2038-01-01 00:00:00
18,18,Hypothetical Gulf of Maine Draft WEA 6,122736,122736.0,139978.88130872988,139978.88130872988,2037-01-01 00:00:00,2037-01-01 00:00:00,2038-12-20 11:00:00,2038-12-20 11:00:00,semisub,800,MA,searsport_2,1424,False,2038-01-01 00:00:00
19,19,Hypothetical NY Bight Fixed 1,131496,131496.0,138835.03392061772,138835.03392061772,2038-01-01 00:00:00,2038-01-01 00:00:00,2038-11-02 20:00:00,2038-11-02 20:00:00,monopile,40,NY,sbmt,1500,False,2039-01-01 00:00:00
20,20,Hypothetical Central Atlantic Draft WEA 8,131496,131496.0,138163.31216419896,138163.31216419896,2038-01-01 00:00:00,2038-01-01 00:00:00,2038-10-05 20:00:00,2038-10-05 20:00:00,monopile,40,NC,portsmouth_1,1273,False,2039-01-01 00:00:00
21,21,Hypothetical NE Fixed 2,113952,118363.11656993689,132852.5656851383,132777.207394132,2036-01-01 00:00:00,2036-07-02 20:00:00,2038-02-23 10:00:00,2038-02-26 13:00:00,jacket,40,RI,new_london,1500,False,2037-01-01 00:00:00
22,22,Hypothetical Gulf of Maine Draft WEA 5,113952,113952.0,130906.88130872988,130906.88130872988,2036-01-01 00:00:00,2036-01-01 00:00:00,2037-12-07 11:00:00,2037-12-07 11:00:00,semisub,800,MA,searsport_1,1424,False,2037-01-01 00:00:00
23,23,Atlantic Shores Offshore Wind Bight,122736,122736.0,129573.45561590132,129573.45561590132,2037-01-01 00:00:00,2037-01-01 00:00:00,2037-10-12 22:00:00,2037-10-12 22:00:00,monopile,40,NY,njwp_1,1284,False,2038-01-01 00:00:00
24,24,Vineyard Northeast,96432,102650.51650106511,127658.07529110092,127640.04321520681,2034-01-01 00:00:00,2034-09-17 03:00:00,2037-07-24 09:00:00,2037-07-25 03:00:00,jacket,40,MA,new_bedford,2600,False,2035-01-01 00:00:00
25,25,Hypothetical Gulf of Maine Draft WEA 13,105192,105192.0,121822.96327339872,121822.96327339872,2035-01-01 00:00:00,2035-01-01 00:00:00,2036-11-23 23:00:00,2036-11-23 23:00:00,semisub,800,ME,salem,1424,False,2036-01-01 00:00:00
26,26,Hypothetical Gulf of Maine Draft WEA 8,105192,105192.0,121814.76642800523,121814.76642800523,2035-01-01 00:00:00,2035-01-01 00:00:00,2036-11-23 15:00:00,2036-11-23 15:00:00,semisub,800,NH,searsport_2,1424,False,2036-01-01 00:00:00
