,index,name,Initialized,Started,Finished,FoundationFinished,TurbineStart,Date Initialized,Date Started,Date TurbineStart,Date FoundationFinished,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
20,20,Hypothetical Central Atlantic Draft WEA 3,140256,169523.38673414246,186708.048327794,186708.048327794,169523.38673414246,2039-01-01 00:00:00,2042-05-04 12:00:00,2042-05-04 12:00:00,2044-04-19 13:00:00,2044-04-19 13:00:00,semisub,800,NC,portsmouth_2,1428,False,2040-01-01 00:00:00
21,21,Hypothetical Gulf of Maine Draft WEA 7,131496,155876.69063911654,172098.57194784642,172098.57194784642,155876.69063911654,2038-01-01 00:00:00,2040-10-12 21:00:00,2040-10-12 21:00:00,2042-08-19 19:00:00,2042-08-19 19:00:00,semisub,800,MA,searsport_1,1424,False,2039-01-01 00:00:00
22,22,Hypothetical Central Atlantic Draft WEA 5,131496,152833.1154647496,169523.38673414246,169523.38673414246,152833.1154647496,2038-01-01 00:00:00,2040-06-08 02:00:00,2040-06-08 02:00:00,2042-05-04 12:00:00,2042-05-04 12:00:00,semisub,800,MD,tradepoint_2,1428,False,2039-01-01 00:00:00
23,23,TotalEnergies,96432,162053.60939060114,167347.76864594925,166450.63584198893,162933.0146808787,2034-01-01 00:00:00,2041-06-27 06:00:00,2041-08-02 22:00:00,2041-12-27 11:00:00,2042-02-02 20:00:00,monopile,40,NC,portsmouth_2,889,False,2035-01-01 00:00:00
24,24,Ocean Wind 1,96432,155544.59012149757,162053.60939060114,162053.60939060114,156846.3939753183,2034-01-01 00:00:00,2040-09-29 01:00:00,2040-11-22 07:00:00,2041-06-27 06:00:00,2041-06-27 06:00:00,monopile,40,NJ,njwp_2,1100,False,2035-01-01 00:00:00
25,25,Hypothetical Gulf of Maine Draft WEA 6,122736,139655.80933038666,155876.69063911654,155876.69063911654,139655.80933038666,2037-01-01 00:00:00,2038-12-07 00:00:00,2038-12-07 00:00:00,2040-10-12 21:00:00,2040-10-12 21:00:00,semisub,800,MA,searsport_2,1424,False,2038-01-01 00:00:00
26,26,Hypothetical Central Atlantic WEA 4,96432,147656.59871422205,155544.59012149757,155544.59012149757,149234.19699567716,2034-01-01 00:00:00,2039-11-05 09:00:00,2040-01-10 03:00:00,2040-09-29 01:00:00,2040-09-29 01:00:00,monopile,40,NC,portsmouth_1,1607,False,2035-01-01 00:00:00
27,27,Hypothetical NE Floating 2,122736,135333.54880383846,152833.1154647496,152833.1154647496,135333.54880383846,2037-01-01 00:00:00,2038-06-09 22:00:00,2038-06-09 22:00:00,2040-06-08 02:00:00,2040-06-08 02:00:00,semisub,800,CT,salem,1500,False,2038-01-01 00:00:00
28,28,Hypothetical Central Atlantic Draft WEA 4,140256,140256.0,149040.37301890278,149040.37301890278,142012.87460378057,2039-01-01 00:00:00,2039-01-01 00:00:00,2039-03-15 05:00:00,2040-01-02 01:00:00,2040-01-02 01:00:00,monopile,40,MD,tradepoint_2,1273,True,2040-01-01 00:00:00
29,29,Bluepoint Wind,96432,143179.494254734,147656.59871422205,147656.59871422205,144074.9151466316,2034-01-01 00:00:00,2039-05-02 20:00:00,2039-06-09 03:00:00,2039-11-05 09:00:00,2039-11-05 09:00:00,monopile,40,NY,njwp_1,1158,False,2035-01-01 00:00:00
30,30,Skipjack 1,70128,139652.4478512828,143179.494254734,143179.494254734,140357.85713197305,2031-01-01 00:00:00,2038-12-06 21:00:00,2039-01-05 06:00:00,2039-05-02 20:00:00,2039-05-02 20:00:00,monopile,40,MD,tradepoint_1,120,False,2032-01-01 00:00:00
31,31,Hypothetical Gulf of Maine Draft WEA 5,113952,122656.92802165677,139655.80933038666,139655.80933038666,122656.92802165677,2036-01-01 00:00:00,2036-12-28 17:00:00,2036-12-28 17:00:00,2038-12-07 00:00:00,2038-12-07 00:00:00,semisub,800,MA,searsport_1,1424,False,2037-01-01 00:00:00
32,32,Skipjack 2,70128,136663.54325696273,139652.4478512828,139590.3757872561,137248.9097630214,2031-01-01 00:00:00,2038-08-04 08:00:00,2038-08-28 17:00:00,2038-12-04 07:00:00,2038-12-06 21:00:00,monopile,40,MD,tradepoint_2,846,False,2032-01-01 00:00:00
33,33,Hypothetical Central Atlantic WEA 6,131496,131496.0,136787.85211903445,136787.85211903445,132554.3704238069,2038-01-01 00:00:00,2038-01-01 00:00:00,2038-02-14 03:00:00,2038-08-09 12:00:00,2038-08-09 12:00:00,monopile,40,MD,tradepoint_1,713,True,2039-01-01 00:00:00
34,34,Leading Light Wind,70128,125809.19808110374,136663.54325696273,136663.54325696273,127980.06711627553,2031-01-01 00:00:00,2037-05-09 02:00:00,2037-08-07 13:00:00,2038-08-04 08:00:00,2038-08-04 08:00:00,monopile,40,NJ,njwp_1,2400,False,2032-01-01 00:00:00
35,35,Hypothetical Gulf of Maine Draft WEA 13,105192,117942.08553043974,135333.54880383846,135333.54880383846,117942.08553043974,2035-01-01 00:00:00,2036-06-15 07:00:00,2036-06-15 07:00:00,2038-06-09 22:00:00,2038-06-09 22:00:00,semisub,800,ME,salem,1424,False,2036-01-01 00:00:00
36,36,Beacon Wind 2,70128,117630.49268541839,125809.19808110374,125809.19808110374,119266.23376455545,2031-01-01 00:00:00,2036-06-02 07:00:00,2036-08-09 11:00:00,2037-05-09 02:00:00,2037-05-09 02:00:00,monopile,40,NY,sbmt,1200,False,2032-01-01 00:00:00
37,37,Hypothetical Gulf of Maine Draft WEA 8,105192,105894.66159365154,122656.92802165677,122656.92802165677,105894.66159365154,2035-01-01 00:00:00,2035-01-30 07:00:00,2035-01-30 07:00:00,2036-12-28 17:00:00,2036-12-28 17:00:00,semisub,800,NH,searsport_2,1424,False,2036-01-01 00:00:00
38,38,Hypothetical Central Atlantic WEA 5,113952,113952.0,119203.07485792311,119203.07485792311,115002.21497158462,2036-01-01 00:00:00,2036-01-01 00:00:00,2036-02-13 19:00:00,2036-08-06 20:00:00,2036-08-06 20:00:00,monopile,40,MD,tradepoint_1,713,True,2037-01-01 00:00:00
39,39,Hypothetical Gulf of Maine Draft WEA 12,96432,101269.20422170986,117942.08553043974,117942.08553043974,101269.20422170986,2034-01-01 00:00:00,2034-07-21 14:00:00,2034-07-21 14:00:00,2036-06-15 07:00:00,2036-06-15 07:00:00,semisub,800,MA,searsport_1,1424,False,2035-01-01 00:00:00
40,40,Duke Energy/Cinergy,70128,109422.35929368636,117630.49268541839,117630.49268541839,111063.98597203277,2031-01-01 00:00:00,2035-06-26 07:00:00,2035-09-02 16:00:00,2036-06-02 07:00:00,2036-06-02 07:00:00,monopile,40,NC,portsmouth_1,893,False,2032-01-01 00:00:00
41,41,Empire Wind 2,105192,106350.68574022838,111919.23116255217,111919.23116255217,107464.39482469314,2035-01-01 00:00:00,2035-02-18 07:00:00,2035-04-05 17:00:00,2035-10-08 08:00:00,2035-10-08 08:00:00,monopile,40,NY,sbmt,1260,True,2036-01-01 00:00:00
